timeBin,TAZ,outboundParkingOverheadTime,inboundParkingOverheadTime,inboundParkingOverheadCost
6,477.0,0.0,0.0,0.0
6,480.0,0.0,8.0,0.0
6,478.0,0.0,0.0,0.0
6,493.0,0.0,0.0,0.0
7,480.0,0.0,3.5,0.0
7,441.0,0.0,0.0,0.0
7,320.0,0.0,0.0,0.0
7,459.0,0.0,0.0,0.0
7,478.0,0.0,0.0,0.0
7,409.0,11.555555555555555,0.0,0.0
7,454.0,0.0,0.0,0.0
7,471.0,0.0,0.0,0.0
7,477.0,2.7777777777777777,0.0,0.0
7,493.0,32.0,5.333333333333333,0.0
7,474.0,5.614754098360656,3.857142857142857,0.0
7,465.0,62.42857142857143,0.0,0.0
7,445.0,0.0,0.0,0.0
7,476.0,2.4166666666666665,0.0,0.0
7,299.0,250.83333333333334,0.0,0.0
7,404.0,0.0,0.0,0.0
7,479.0,0.0,0.0,0.0
7,403.0,0.0,0.0,0.0
7,338.0,0.0,0.0,0.0
7,376.0,0.0,9.272727272727273,0.0
7,460.0,0.0,4.0,0.0
7,383.0,0.0,0.0,0.0
7,375.0,3.8823529411764706,22.666666666666668,0.0
7,367.0,0.0,0.0,0.0
7,337.0,13.225,0.0,0.0
7,451.0,0.0,0.0,0.0
7,354.0,0.0,0.0,0.0
7,415.0,0.0,0.0,0.0
7,448.0,0.0,0.0,0.0
7,458.0,0.0,0.0,0.0
7,304.0,193.6,0.0,0.0
7,419.0,0.0,0.0,0.0
7,355.0,0.0,7.0,0.0
7,455.0,0.0,0.0,0.0
7,292.0,0.0,0.0,0.0
7,353.0,0.0,0.0,0.0
7,435.0,0.0,0.0,0.0
7,457.0,0.625,0.0,0.0
7,271.0,0.0,0.0,0.0
7,395.0,0.0,0.0,0.0
7,326.0,0.0,0.0,0.0
7,488.0,0.0,0.0,0.0
7,335.0,0.0,0.0,0.0
7,362.0,0.0,0.0,0.0
7,423.0,0.0,7.0,0.0
7,352.0,0.0,0.0,0.0
7,295.0,0.0,0.0,0.0
7,449.0,0.0,0.0,0.0
7,452.0,0.0,0.0,0.0
7,374.0,0.0,3.0,0.0
7,327.0,0.0,0.0,0.0
7,405.0,0.0,0.0,0.0
7,408.0,0.0,0.0,0.0
7,444.0,0.0,0.0,0.0
7,401.0,184.33333333333334,7.0,0.0
7,432.0,9.25,0.0,0.0
7,347.0,0.0,0.0,0.0
7,306.0,0.0,0.0,0.0
7,397.0,0.0,6.0,0.0
7,247.0,0.0,0.0,0.0
7,473.0,0.0,0.0,0.0
7,307.0,0.0,0.0,0.0
7,361.0,0.0,0.0,0.0
7,372.0,0.0,0.0,0.0
7,470.0,0.0,0.0,0.0
7,380.0,0.0,0.0,0.0
7,402.0,6.636363636363637,0.0,0.0
7,417.0,0.0,0.0,0.0
7,439.0,0.0,0.0,0.0
7,442.0,16.25,0.0,0.0
7,373.0,0.0,0.0,0.0
7,267.0,0.0,0.0,0.0
7,427.0,9.333333333333334,0.0,0.0
7,422.0,0.0,0.0,0.0
7,269.0,22.333333333333332,0.0,0.0
7,334.0,0.0,0.0,0.0
7,290.0,0.0,0.0,0.0
7,305.0,0.0,15.0,0.0
7,426.0,0.0,0.0,0.0
7,489.0,0.0,0.0,0.0
7,421.0,0.0,0.0,0.0
7,340.0,0.0,0.0,0.0
7,450.0,0.0,0.0,0.0
7,357.0,0.0,0.0,0.0
7,341.0,0.0,0.0,0.0
7,396.0,0.0,0.0,0.0
7,303.0,0.0,0.0,0.0
7,446.0,0.0,0.0,0.0
7,407.0,0.0,0.0,0.0
8,471.0,0.0,0.0,0.0
7,416.0,0.0,0.0,0.0
7,377.0,0.0,0.0,0.0
7,438.0,0.0,0.0,0.0
8,446.0,0.0,0.0,0.0
7,311.0,0.0,0.0,0.0
8,347.0,1.55,0.0,0.0
8,335.0,0.0,0.3333333333333333,0.0
8,449.0,57.21212121212121,0.42105263157894735,0.0
8,474.0,9.641361256544503,1.435897435897436,0.0
8,378.0,0.0,0.0,0.0
8,477.0,5.320754716981132,2.6470588235294117,0.0
8,292.0,0.0,1.5789473684210527,0.0
8,478.0,6.604395604395604,4.09375,0.0
8,299.0,102.83823529411765,3.5925925925925926,0.0
8,432.0,10.165354330708661,0.9180327868852459,0.0
8,442.0,6.962025316455696,0.7307692307692307,0.0
8,355.0,0.0,1.2352941176470589,0.0
8,473.0,0.0,0.0,0.0
8,460.0,0.0,2.1739130434782608,0.0
8,461.0,0.0,5.157894736842105,0.0
