timeOfDayInSeconds,personId,rideHailVehicleId,waitingTimeInSeconds
27921.0,1108-2015001270029-0119716,rideHailVehicle-1101-2014000032166-061406,44.0
28184.0,405-2016001223046-2151651,rideHailVehicle-405-2013000062460-030803,39.0
28532.0,405-2015000630216-2103192,rideHailVehicle-405-2016001210684-1150811,39.0
28563.0,100-2014001093458-084518,rideHailVehicle-100-2014000017712-061019,30.0
28560.0,1001-2016000984454-0147251,rideHailVehicle-1200-2013000093869-031484,51.0
28795.0,1108-2015001059501-0115139,rideHailVehicle-1108-2015001059501-0115193,4.0
28854.0,1902-2015000839944-0110282,rideHailVehicle-1901-2014001213505-087724,9.0
28941.0,401-2012001151676-023410,rideHailVehicle-401-2014000228364-066764,0.0
29070.0,900-2012001009640-020566,rideHailVehicle-900-2016000772838-1143323,152.0
29212.0,202-2014000906088-079965,rideHailVehicle-201-2015001294650-0120275,86.0
29367.0,10600-2012000797087-015289,rideHailVehicle-10600-2013001034691-052378,58.0
29515.0,1804-2015000242580-095863,rideHailVehicle-1801-2016000327234-0132085,50.0
29878.0,700-2015001039353-0114840,rideHailVehicle-700-2014001221401-087857,51.0
30592.0,900-2012000037468-0341,rideHailVehicle-700-2016000029416-0125169,64.0
31103.0,202-2016000984772-0147356,rideHailVehicle-201-2013000280546-136649,58.0
31371.0,1500-2015001363337-0121824,rideHailVehicle-1600-2013001200076-055641,1.0
31419.0,1700-2012000169809-03285,rideHailVehicle-1700-2014000987574-081224,32.0
31415.0,100-2012000131467-02212,rideHailVehicle-100-2013000113035-032264,54.0
31893.0,700-2012000062467-0875,rideHailVehicle-700-2014000775952-076790,178.0
31897.0,10600-2014001249779-088469,rideHailVehicle-10600-2016000030344-0125261,41.0
32199.0,1107-2012001401526-028004,rideHailVehicle-1107-2012000428775-08936,352.0
34340.0,100-2012000217991-04404,rideHailVehicle-100-2014000488669-071591,24.0
34807.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,29.0
35238.0,1001-2013001157196-054611,rideHailVehicle-202-2013001290223-057235,257.0
36040.0,1002-2015000712347-1104981,rideHailVehicle-1200-2015000732389-1105746,14.0
36348.0,100-2012000217991-04448,rideHailVehicle-100-2012000217991-04360,71.0
37426.0,300-2016001223046-0151821,rideHailVehicle-300-2016000510160-1136725,23.0
38203.0,900-2013000298655-037376,rideHailVehicle-202-2013000258802-035711,146.0
38354.0,10600-2013001219485-056047,rideHailVehicle-10600-2013001219485-056047,4.0
39248.0,700-2015000949415-1112929,rideHailVehicle-700-2016000266802-0131133,221.0
39366.0,900-2013000298655-037350,rideHailVehicle-900-2012000672671-013666,76.0
39407.0,700-2016001368397-0153977,rideHailVehicle-900-2016000327234-0132073,38.0
39695.0,10405-2014000992862-081760,rideHailVehicle-10405-2013001219485-056046,43.0
39683.0,1803-2012000813155-115867,rideHailVehicle-1801-2013000226280-134981,50.0
39736.0,1500-2014001338541-089752,rideHailVehicle-1500-2013000487483-041844,50.0
39792.0,1500-2016000250854-1130529,rideHailVehicle-1600-2013001200076-055641,1.0
39973.0,1500-2016000250854-1130705,rideHailVehicle-1600-2013001200076-055641,1.0
40540.0,700-2015000949415-1112998,rideHailVehicle-700-2013001269612-056882,237.0
40748.0,600-2014000869030-178817,rideHailVehicle-600-2013001357772-058418,101.0
40906.0,700-2016000086561-0126809,rideHailVehicle-700-2016000266802-0131133,93.0
41077.0,1001-2015000804471-0108053,rideHailVehicle-1001-2015000804471-0108125,58.0
41251.0,1001-2016000647792-0140557,rideHailVehicle-1001-2016001487612-0157322,58.0
41634.0,700-2016000770003-0143123,rideHailVehicle-700-2012000855549-017685,23.0
42039.0,100-2016000544078-0137723,rideHailVehicle-100-2016000544078-0137597,115.0
42762.0,1105-2013000226280-235034,rideHailVehicle-1105-2015001283493-0120015,132.0
43446.0,1500-2014000180574-065440,rideHailVehicle-600-2016000550401-0138059,43.0
43431.0,1700-2016000675463-0141080,rideHailVehicle-500-2012001048206-021041,218.0
43624.0,10405-2016001210775-1151217,rideHailVehicle-10405-2013001099005-153678,58.0
44279.0,600-2015001440276-0123206,rideHailVehicle-600-2014000987574-081400,3.0
44270.0,10405-2016000364640-0132698,rideHailVehicle-10405-2014001404766-090805,58.0
44315.0,10405-2012001067422-021806,rideHailVehicle-10405-2012001118760-122655,58.0
45009.0,10600-2016000102723-0127041,rideHailVehicle-10600-2016000721039-0142174,5.0
45185.0,1902-2014000614689-074944,rideHailVehicle-1101-2014000331760-069046,28.0
45255.0,700-2013000486183-041786,rideHailVehicle-600-2014000114846-063990,7.0
45337.0,1001-2013001157196-054611,rideHailVehicle-900-2016000754575-0142570,33.0
45350.0,100-2012000217991-04404,rideHailVehicle-100-2014000488669-071591,44.0
45412.0,1108-2016001425564-0155106,rideHailVehicle-10103-2015000301668-097012,89.0
45558.0,1001-2014000448294-070643,rideHailVehicle-1002-2015001369519-0121981,58.0
45664.0,500-2013000620807-045230,rideHailVehicle-300-2012000142774-02713,64.0
45844.0,1500-2014000180574-065440,rideHailVehicle-600-2016000550401-0138059,11.0
46204.0,1600-2015000837069-0110064,rideHailVehicle-1600-2015000837069-0109976,62.0
45241.0,10104-2013000258802-135793,rideHailVehicle-10102-2015000949415-2112906,1215.0
45271.0,1902-2016000829228-0144518,rideHailVehicle-1902-2014000614689-074928,1215.0
46410.0,201-2012000078687-01503,rideHailVehicle-100-2016000512639-0137099,188.0
46677.0,10104-2013000258802-135836,rideHailVehicle-10104-2015001453276-0123281,28.0
46760.0,300-2016000262140-0130907,rideHailVehicle-300-2013000431434-040443,118.0
46822.0,10104-2015001453276-0123281,rideHailVehicle-1902-2016000829228-0144496,28.0
46822.0,10104-2013000258802-135750,rideHailVehicle-10104-2012000178004-13558,28.0
46197.0,1902-2014000174501-065378,rideHailVehicle-1500-2015000784412-2106934,966.0
47021.0,700-2014000585174-274370,rideHailVehicle-700-2012001382026-027407,92.0
46295.0,10104-2015001453276-0123287,rideHailVehicle-1902-2014000614689-074960,966.0
47239.0,1105-2016000482844-0136178,rideHailVehicle-1105-2012001464904-029277,46.0
47522.0,1200-2014000585174-274404,rideHailVehicle-10600-2016000030344-0125261,43.0
47665.0,600-2014000869030-178817,rideHailVehicle-600-2013001357772-058418,92.0
47624.0,202-2013001200076-055619,rideHailVehicle-202-2016000995092-0147662,55.0
47548.0,900-2016000116811-0127703,rideHailVehicle-900-2014001166634-086084,413.0
47926.0,100-2016000544078-0137660,rideHailVehicle-100-2016000029416-1125057,114.0
47255.0,10104-2013000258802-135707,rideHailVehicle-10102-2014000536339-172969,966.0
48138.0,202-2012000836407-016878,rideHailVehicle-201-2013000280546-136649,57.0
48270.0,900-2013000663889-045937,rideHailVehicle-900-2016001399217-0154264,36.0
48363.0,1902-2016000829228-0144507,rideHailVehicle-1500-2015000792200-0107260,84.0
47893.0,1200-2014001105461-084911,rideHailVehicle-1200-2015000459678-099874,567.0
48392.0,300-2014000630646-075161,rideHailVehicle-300-2014000031594-061358,27.0
48553.0,10405-2012001118760-122789,rideHailVehicle-10405-2012001464904-029296,58.0
48495.0,1803-2015001324443-0121355,rideHailVehicle-1801-2012000353261-56881,58.0
48420.0,1101-2015000398159-099072,rideHailVehicle-1107-2013000359041-038031,246.0
48531.0,10600-2016000905283-0146131,rideHailVehicle-10600-2015000804471-0108164,43.0
48799.0,1902-2015000087715-092867,rideHailVehicle-1902-2014000495145-072101,81.0
48447.0,1902-2016000829228-0144529,rideHailVehicle-1101-2013000688375-046876,568.0
48613.0,1803-2012000813155-115867,rideHailVehicle-1500-2012000629682-012422,619.0
49236.0,10405-2016000674160-0140799,rideHailVehicle-10405-2015000875080-1111186,58.0
49333.0,1803-2015001195146-1117932,rideHailVehicle-1801-2014000113616-363788,40.0
49576.0,10405-2013000668727-246495,rideHailVehicle-10405-2014001046127-083186,43.0
49609.0,1700-2014000665701-075835,rideHailVehicle-401-2015000630216-0103188,21.0
49710.0,1804-2015000810401-0108678,rideHailVehicle-1804-2015000635597-0103590,60.0
49856.0,1500-2014001338541-089752,rideHailVehicle-1500-2013000487483-041844,1.0
49702.0,201-2013000532687-042907,rideHailVehicle-900-2015000727153-1105528,95.0
50021.0,201-2014000159546-165076,rideHailVehicle-201-2014001183852-086905,65.0
50118.0,700-2016000770003-0143123,rideHailVehicle-10600-2013001219485-056047,13.0
49834.0,1200-2015000712347-0104993,rideHailVehicle-10600-2014000878931-079159,489.0
50206.0,900-2015001291004-0120201,rideHailVehicle-900-2012001239814-024223,2.0
50236.0,202-2012000836407-016878,rideHailVehicle-1001-2013001059260-052744,3.0
50411.0,1105-2015000207675-095132,rideHailVehicle-1108-2016000394530-0133518,89.0
50723.0,1500-2014000630646-075182,rideHailVehicle-1500-2015001219743-1118253,8.0
51032.0,1500-2016000012225-2124728,rideHailVehicle-1500-2016000988089-0147648,65.0
51113.0,1002-2014000046617-061621,rideHailVehicle-202-2013000258802-035711,0.0
51065.0,300-2016001223046-0151997,rideHailVehicle-300-2012000903731-018299,51.0
51018.0,1106-2012000963809-1019421,rideHailVehicle-1106-2014000360961-069257,20.0
51110.0,100-2016000295788-0131854,rideHailVehicle-202-2016000995092-0147662,24.0
51130.0,1803-2013000608809-044814,rideHailVehicle-1803-2012000353261-46886,58.0
51202.0,1801-2015000128096-193342,rideHailVehicle-1801-2012000506024-010210,417.0
51418.0,900-2015000400656-099265,rideHailVehicle-900-2016000267720-0131270,205.0
51691.0,408-2012001333257-026191,rideHailVehicle-401-2015000628621-1103067,36.0
51699.0,700-2014000475106-070962,rideHailVehicle-700-2014000475106-070884,49.0
51838.0,700-2014000585174-274370,rideHailVehicle-500-2015001314717-0121103,10.0
51798.0,1106-2015000046865-092273,rideHailVehicle-1107-2016000511579-0136885,17.0
51909.0,1700-2012000164709-03186,rideHailVehicle-1700-2014000987574-081186,12.0
51894.0,201-2013000914558-050164,rideHailVehicle-201-2014000533554-072798,65.0
51866.0,10104-2012000529759-010369,rideHailVehicle-1902-2013000107064-032082,51.0
51857.0,10600-2014001205505-087552,rideHailVehicle-1200-2012000826404-016431,69.0
51969.0,1105-2013000280546-336690,rideHailVehicle-1108-2013000430975-040346,89.0
52082.0,10405-2012000965843-119988,rideHailVehicle-10405-2016000267720-0131286,43.0
52095.0,201-2013000532687-042739,rideHailVehicle-10405-2014001404766-090805,22.0
52124.0,1002-2015001408710-1122655,rideHailVehicle-1001-2012000987013-020255,58.0
52021.0,1106-2014000113616-063766,rideHailVehicle-1106-2013001390857-158611,13.0
52126.0,1803-2012000813155-115911,rideHailVehicle-1804-2014000561422-073825,50.0
52225.0,10104-2014001213505-187646,rideHailVehicle-10104-2014000434311-070211,38.0
52299.0,1804-2015000867248-0111002,rideHailVehicle-1804-2014001194700-087264,60.0
52311.0,201-2014000533554-072864,rideHailVehicle-201-2015001238136-0119128,65.0
52585.0,1105-2013000226280-235034,rideHailVehicle-1106-2013001315372-057806,20.0
52449.0,1804-2012000662466-113513,rideHailVehicle-1803-2016000568684-0138520,50.0
52681.0,1801-2013000056397-330669,rideHailVehicle-1804-2015000367198-098138,50.0
52900.0,1500-2016000250854-1130529,rideHailVehicle-1600-2013001200076-055641,1.0
52910.0,1105-2013001034691-152418,rideHailVehicle-10102-2014001139730-085411,19.0
52866.0,1001-2014000532744-072725,rideHailVehicle-1002-2015001369519-0121930,58.0
53010.0,1804-2016001459467-0156263,rideHailVehicle-1804-2016000987597-0147577,58.0
52932.0,1106-2014000113616-063852,rideHailVehicle-1106-2015000213571-195575,13.0
53150.0,1500-2016000250854-1130705,rideHailVehicle-1600-2013001200076-055641,1.0
53269.0,10405-2014000113616-063971,rideHailVehicle-10405-2013000377800-138918,41.0
53184.0,700-2015001314717-3121112,rideHailVehicle-700-2015001314717-3121112,187.0
53313.0,1803-2012001464904-129291,rideHailVehicle-1804-2014001449864-091348,58.0
53362.0,600-2014001079600-084104,rideHailVehicle-600-2016001232300-0152691,26.0
53397.0,1700-2016000675463-0141080,rideHailVehicle-500-2013000178929-033442,134.0
53449.0,1804-2016000275343-0131527,rideHailVehicle-1803-2016000155763-3128528,58.0
53429.0,10600-2014000053367-062269,rideHailVehicle-10600-2016001178626-0150134,43.0
53448.0,405-2012001067422-021855,rideHailVehicle-406-2013000369969-038529,25.0
53384.0,1804-2013000359041-238166,rideHailVehicle-1803-2016001442009-0155738,40.0
53464.0,1803-2016000191216-0129091,rideHailVehicle-1804-2015000242580-095863,50.0
