timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
8,442.0,0.0,0.0,1,0,0
16,477.0,0.0,0.0,2,0,0
15,477.0,0.0,0.0,1,0,0
20,477.0,4.555555555555555,0.0,9,0,0
18,477.0,1.0,0.0,3,0,0
16,311.0,18.5,20.0,4,0,0
15,311.0,0.0,0.0,1,0,0
17,311.0,694.0,694.0,1,0,0
24,357.0,60.0,60.0,1,0,0
23,357.0,0.0,0.0,1,0,0
26,311.0,742.0,742.0,1,0,0
19,357.0,0.0,0.0,1,0,0
19,311.0,33.0,33.0,1,0,0
22,311.0,41.0,41.0,1,0,0
20,248.0,625.0,625.0,1,0,0
16,300.0,30.0,30.0,3,0,0
14,346.0,18.0,18.0,1,0,0
18,300.0,30.0,30.0,5,0,0
17,300.0,28.857142857142858,30.0,7,0,0
11,346.0,18.0,18.0,1,0,0
10,346.0,159.0,159.0,1,0,0
24,346.0,27.0,27.0,1,0,0
24,300.0,247.0,247.0,1,0,0
23,346.0,27.0,27.0,1,0,0
19,300.0,30.0,30.0,4,0,0
21,300.0,1.25,0.0,4,0,0
17,444.0,11.0,11.0,1,0,0
9,311.0,239.0,239.0,1,0,0
18,444.0,116.0,116.0,1,0,0
15,290.0,0.0,0.0,1,0,0
19,290.0,164.5,164.5,2,0,0
18,290.0,73.0,73.0,1,0,0
23,335.0,0.0,0.0,1,0,0
24,335.0,18.75,2.0,4,0,0
21,335.0,1.0,1.0,2,0,0
22,335.0,0.0,0.0,1,0,0
19,335.0,0.0,0.0,1,0,0
20,335.0,0.0,0.0,3,0,0
17,335.0,4.0,4.0,1,0,0
18,335.0,6.0,6.0,2,0,0
15,479.0,0.0,0.0,2,0,0
11,479.0,0.0,0.0,1,0,0
23,479.0,0.0,0.0,1,0,0
20,479.0,0.0,0.0,2,0,0
18,479.0,0.0,0.0,5,0,0
19,479.0,0.0,0.0,1,0,0
16,479.0,0.0,0.0,6,0,0
17,479.0,0.0,0.0,2,0,0
14,422.0,2.0,3.0,3,0,0
15,422.0,0.0,0.0,2,0,0
16,422.0,11.2,0.0,5,0,0
17,422.0,9.333333333333334,0.0,3,0,0
18,422.0,0.0,0.0,7,0,0
19,422.0,1.0,0.0,8,0,0
21,422.0,39.0,39.0,2,0,0
13,359.0,61.0,61.0,1,0,0
8,359.0,0.0,0.0,1,0,0
18,359.0,75.0,75.0,1,0,0
17,359.0,100.0,100.0,1,0,0
16,359.0,25.333333333333332,32.0,3,0,0
21,457.0,13.0,13.0,2,0,0
20,457.0,0.0,0.0,1,0,0
23,457.0,13.5,13.5,2,0,0
16,457.0,2.0,2.0,1,0,0
19,457.0,0.0,0.0,1,0,0
18,457.0,0.0,0.0,2,0,0
16,302.0,18.0,18.0,1,0,0
15,302.0,3.0,3.0,1,0,0
25,446.0,268.0,268.0,2,0,0
24,446.0,242.66666666666666,0.0,3,0,0
27,446.0,43.0,43.0,1,0,0
22,302.0,105.0,105.0,2,0,0
21,302.0,33.5,33.5,2,0,0
24,302.0,98.66666666666667,107.0,3,0,0
18,302.0,0.0,0.0,1,0,0
17,302.0,12.0,18.0,3,0,0
20,302.0,55.0,55.0,1,0,0
19,302.0,63.0,63.0,1,0,0
13,446.0,0.0,0.0,1,0,0
12,446.0,2.0,2.0,1,0,0
14,446.0,0.0,0.0,2,0,0
8,446.0,0.0,0.0,1,0,0
16,400.0,0.0,0.0,1,0,0
11,446.0,0.0,0.0,2,0,0
21,446.0,182.66666666666666,0.0,6,0,0
21,400.0,12.0,12.0,1,0,0
20,446.0,76.7,7.0,10,0,0
20,400.0,12.0,12.0,1,0,0
19,400.0,42.0,42.0,2,0,0
23,446.0,1.0,1.0,2,0,0
18,400.0,19.0,19.0,1,0,0
22,446.0,207.5,207.5,2,0,0
17,446.0,6.5,0.0,4,0,0
16,446.0,0.0,0.0,2,0,0
24,400.0,0.0,0.0,1,0,0
19,446.0,0.0,0.0,1,0,0
18,446.0,2.0,2.0,1,0,0
21,375.0,5.0,5.0,1,0,0
14,375.0,0.0,0.0,2,0,0
15,375.0,6.0,0.0,3,0,0
16,375.0,4.166666666666667,0.0,6,0,0
17,375.0,9.25,0.0,4,0,0
18,375.0,28.0,26.0,3,0,0
19,375.0,0.0,0.0,1,0,0
20,375.0,0.0,0.0,2,0,0
24,473.0,0.0,0.0,1,0,0
20,409.0,82.0,82.0,1,0,0
19,409.0,0.0,0.0,2,0,0
22,364.0,66.0,66.0,1,0,0
18,409.0,23.333333333333332,35.0,6,0,0
17,409.0,0.0,0.0,8,0,0
21,409.0,101.0,101.0,1,0,0
15,364.0,0.0,0.0,1,0,0
17,364.0,9.0,9.0,1,0,0
18,364.0,20.0,20.0,3,0,0
11,375.0,0.0,0.0,2,0,0
12,375.0,0.0,0.0,1,0,0
16,409.0,0.0,0.0,1,0,0
15,409.0,0.0,0.0,3,0,0
20,353.0,28.5,28.5,2,0,0
19,353.0,1.0,1.0,2,0,0
18,353.0,0.0,0.0,1,0,0
14,353.0,2.0,2.0,1,0,0
24,353.0,111.5,111.5,2,0,0
22,353.0,148.0,170.0,5,0,0
21,353.0,93.8,146.0,5,0,0
15,486.0,3.0,3.0,1,0,0
14,486.0,3.0,3.0,1,0,0
19,377.0,52.5,32.0,4,0,0
20,377.0,82.66666666666667,64.0,3,0,0
21,377.0,10.0,10.0,1,0,0
22,377.0,224.0,224.0,1,0,0
23,377.0,0.0,0.0,1,0,0
24,377.0,10.0,15.0,6,0,0
15,377.0,10.0,10.0,1,0,0
16,377.0,0.0,0.0,2,0,0
24,331.0,44.5,55.0,4,0,0
17,377.0,90.0,90.0,1,0,0
21,331.0,42.0,42.0,1,0,0
18,377.0,0.0,0.0,1,0,0
22,331.0,2.0,2.0,1,0,0
19,320.0,76.0,76.0,1,0,0
20,320.0,1.0,1.0,1,0,0
17,320.0,31.6,0.0,5,0,0
18,320.0,0.0,0.0,1,0,0
15,320.0,37.0,37.0,2,0,0
16,320.0,41.0,41.0,1,0,0
13,320.0,36.5,36.5,2,0,0
14,320.0,0.0,0.0,1,0,0
23,320.0,0.0,0.0,1,0,0
24,320.0,0.0,0.0,4,0,0
21,320.0,309.5,309.5,2,0,0
22,320.0,0.0,0.0,1,0,0
18,464.0,7.0,7.0,1,0,0
19,464.0,0.0,0.0,1,0,0
17,464.0,0.0,0.0,1,0,0
8,377.0,64.0,64.0,1,0,0
13,464.0,15.0,15.0,1,0,0
26,464.0,75.0,75.0,1,0,0
24,464.0,107.0,107.0,1,0,0
22,464.0,14.5,16.5,4,0,0
23,464.0,19.75,25.0,4,0,0
20,464.0,0.0,0.0,1,0,0
21,464.0,16.5,16.5,2,0,0
18,355.0,0.0,0.0,1,0,0
24,355.0,0.0,0.0,1,0,0
21,355.0,0.0,0.0,1,0,0
19,355.0,17.5,17.5,2,0,0
8,320.0,0.0,0.0,1,0,0
17,442.0,0.0,0.0,2,0,0
17,488.0,0.0,0.0,1,0,0
16,442.0,0.0,0.0,4,0,0
19,442.0,0.0,0.0,3,0,0
18,442.0,0.0,0.0,1,0,0
15,442.0,0.0,0.0,4,0,0
14,442.0,0.0,0.0,4,0,0
20,488.0,0.0,0.0,1,0,0
20,442.0,0.0,0.0,1,0,0
19,488.0,0.0,0.0,1,0,0
23,442.0,0.0,0.0,1,0,0
18,488.0,0.0,0.0,1,0,0
24,439.0,35.142857142857146,0.0,7,0,0
25,439.0,613.5,613.5,2,0,0
20,439.0,27.666666666666668,0.0,3,0,0
21,439.0,9.222222222222221,0.0,9,0,0
22,439.0,0.0,0.0,4,0,0
23,439.0,14.5,0.0,4,0,0
29,439.0,144.0,144.0,1,0,0
16,439.0,58.0,58.0,1,0,0
17,285.0,22.0,22.0,1,0,0
17,439.0,9.666666666666666,0.0,6,0,0
15,285.0,0.0,0.0,1,0,0
18,439.0,14.5,0.0,4,0,0
16,285.0,0.0,0.0,1,0,0
19,439.0,10.666666666666666,0.0,3,0,0
20,285.0,35.5,35.5,2,0,0
16,383.0,2.0,2.0,2,0,0
17,383.0,2.0,2.0,1,0,0
19,383.0,2.0,2.0,2,0,0
8,319.0,61.0,61.0,1,0,0
20,417.0,0.0,0.0,1,0,0
14,274.0,0.0,0.0,1,0,0
16,319.0,3.25,1.0,4,0,0
16,372.0,15.0,7.5,8,0,0
17,372.0,17.0,0.0,3,0,0
18,319.0,144.0,144.0,2,0,0
18,372.0,0.0,0.0,2,0,0
17,319.0,44.0,44.0,1,0,0
19,372.0,29.5,29.5,2,0,0
21,372.0,89.0,89.0,1,0,0
22,372.0,62.0,62.0,2,0,0
23,372.0,33.0,33.0,1,0,0
23,470.0,148.0,29.0,3,0,0
24,319.0,737.5,737.5,2,0,0
23,319.0,43.0,43.0,1,0,0
24,470.0,199.83333333333334,17.0,6,0,0
21,470.0,182.0,182.0,4,0,0
19,470.0,21.571428571428573,0.0,7,0,0
20,319.0,0.0,0.0,2,0,0
19,319.0,210.0,210.0,2,0,0
20,470.0,167.5,167.5,4,0,0
14,383.0,2.0,2.0,1,0,0
17,470.0,0.0,0.0,1,0,0
22,319.0,18.0,11.0,3,0,0
15,383.0,2.0,2.0,3,0,0
18,470.0,7.666666666666667,0.0,6,0,0
21,319.0,27.0,27.0,2,0,0
19,417.0,13.0,13.0,1,0,0
27,470.0,552.0,552.0,2,0,0
17,417.0,13.0,13.0,1,0,0
25,470.0,893.0,893.0,2,0,0
16,417.0,0.0,0.0,1,0,0
23,361.0,18.0,18.0,2,0,0
8,470.0,0.0,0.0,1,0,0
21,361.0,0.0,0.0,1,0,0
18,361.0,389.0,389.0,1,0,0
17,361.0,389.0,389.0,1,0,0
16,470.0,5.666666666666667,0.0,3,0,0
23,274.0,50.5,50.5,2,0,0
24,274.0,66.5,66.5,2,0,0
15,372.0,0.0,0.0,2,0,0
17,274.0,0.0,0.0,1,0,0
22,274.0,76.66666666666667,115.0,3,0,0
7,372.0,0.0,0.0,1,0,0
20,274.0,115.0,115.0,2,0,0
22,396.0,27.0,27.0,1,0,0
18,350.0,0.0,0.0,1,0,0
19,396.0,0.0,0.0,1,0,0
21,396.0,235.0,235.0,2,0,0
20,396.0,0.0,0.0,1,0,0
15,361.0,0.0,0.0,1,0,0
13,361.0,389.0,389.0,1,0,0
17,287.0,0.0,0.0,2,0,0
18,287.0,0.0,0.0,1,0,0
21,419.0,0.0,0.0,1,0,0
19,419.0,0.0,0.0,1,0,0
18,419.0,0.0,0.0,1,0,0
24,419.0,0.0,0.0,1,0,0
23,419.0,0.0,0.0,1,0,0
22,419.0,0.0,0.0,1,0,0
14,374.0,24.0,24.0,1,0,0
18,374.0,16.0,16.0,1,0,0
19,374.0,78.0,78.0,1,0,0
10,419.0,0.0,0.0,1,0,0
15,419.0,29.0,29.0,1,0,0
21,408.0,0.0,0.0,5,0,0
22,363.0,52.0,52.0,1,0,0
