linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
99.9999999999867,100,4
100.00000000000126,100,2
100.00000000000125,100,2
100.0000000000013,100,1
100.00000000000131,100,1
100.00000000000134,100,1
100.00000000000114,100,3
100.00000000000118,100,2
100.0000000000012,100,2
100.00000000000104,100,1
99.9999999999865,100,2
99.99999999998637,100,2
99.9999999999573,100,1
100.00000000004464,100,1
99.99999999998644,100,2
100.000000000001,100,1
100.0000000000017,100,1
99.99999999998718,100,2
100.00000000003084,100,1
100.00000000004543,100,1
100.00000000000178,100,1
99.99999999998722,100,1
99.99999999998724,100,3
100.0000000000018,100,1
99.99999999998725,100,1
100.00000000000166,100,1
100.00000000000169,100,1
100.00000000001623,100,5
99.99999999998697,100,4
100.00000000000155,100,9
39.21236557480158,39,1
100.00000000003048,100,3
100.00000000000142,100,1
100.00000000000145,100,2
100.00000000000038,100,4
99.99999999998586,100,3
100.00000000000023,100,2
100.00000000000027,100,1
100.00000000001485,100,1
100.00000000000031,100,1
99.99999999998556,100,2
100.00000000002922,100,1
99.99999999998558,100,1
100.0000000000002,100,1
100.0,100,161594
99.99999999995637,100,1
100.00000000000003,100,8343
100.00000000000007,100,1
100.0000000000008,100,2
99.99999999998627,100,1
100.00000000000084,100,1
100.00000000004452,100,3
100.00000000000068,100,1
100.0000000000153,100,1
99.99999999998622,100,1
99.99999999992782,100,1
100.0000000000006,100,2
100.00000000000064,100,5
100.00000000001519,100,1
100.00000000000067,100,1
99.99999999998612,100,1
100.0000000000152,100,1
100.00000000000048,100,1
100.00000000000055,100,1
100.00000000000308,100,1
36.09049174221688,36,1
99.99999999995944,100,1
100.00000000000296,100,5
99.99999999997391,100,1
100.00000000006122,100,5
100.00000000000304,100,1
99.99999999998829,100,4
100.00000000000284,100,2
100.00000000000287,100,2
100.00000000000291,100,3
100.00000000000293,100,1
100.00000000001748,100,2
100.0000000000028,100,1
99.99999999998825,100,4
100.00000000000281,100,2
100.0000000000036,100,4
100.00000000003271,100,1
100.00000000000342,100,1
99.99999999991611,100,5
100.00000000000348,100,2
100.00000000000351,100,1
99.99999999998894,100,1
100.00000000001785,100,2
99.99999999998876,100,2
100.00000000001789,100,2
99.99999999987237,100,1
99.99999999998879,100,1
100.0000000000034,100,5
99.99999999991596,100,1
100.00000000000327,100,2
100.00000000001673,100,1
100.00000000007499,100,1
100.00000000000222,100,1
100.00000000000225,100,6
100.00000000000206,100,1
100.00000000000205,100,1
99.99999999998752,100,1
100.00000000000213,100,1
100.0000000000165,100,3
100.00000000000198,100,1
100.000000000002,100,1
100.0000000000311,100,1
99.99999999997291,100,1
100.00000000000202,100,1
100.00000000000182,100,1
100.00000000001637,100,1
100.00000000000186,100,1
100.00000000000189,100,1
99.99999999998734,100,1
100.0000000000019,100,3
100.00000000000261,100,2
99.99999999998812,100,1
100.00000000000267,100,2
100.00000000003182,100,1
100.00000000000252,100,1
99.99999999997343,100,2
100.0000000000171,100,1
100.00000000000253,100,2
100.00000000000256,100,1
99.99999999998802,100,1
100.0000000000026,100,1
100.0000000000024,100,2
99.99999999998785,100,1
100.00000000000246,100,1
100.00000000001701,100,1
100.00000000000249,100,1
100.00000000003159,100,1
99.99999999997318,100,1
100.00000000010418,100,2
100.00000000000233,100,7
100.00000000000237,100,2
100.00000000000236,100,2
99.99999999994668,100,1
100.00000000000493,100,1
99.99999999994674,100,1
100.00000000000495,100,1
99.9999999999613,100,1
100.00000000016485,100,1
100.00000000000466,100,1
100.00000000000469,100,5
99.99999999999018,100,2
100.00000000000459,100,1
99.9999999999901,100,4
99.99999999999079,100,1
38.46748077700301,38,1
99.99999999993258,100,1
99.99999999997613,100,3
99.99999999999069,100,1
99.99999999999072,100,2
100.00000000000529,100,1
100.00000000001987,100,1
78.23074593398354,78,1
99.99999999999064,100,5
53.33923045499495,53,1
100.00000000000522,100,1
100.0000000000052,100,2
100.000000000005,100,1
100.00000000000504,100,2
43.567861937908496,44,1
100.00000000001961,100,1
100.00000000000509,100,1
99.99999999994577,100,4
100.00000000004765,100,1
100.00000000001855,100,1
100.00000000000398,100,1
100.00000000000402,100,2
99.99999999998947,100,1
100.00000000003315,100,1
99.99999999997496,100,1
100.00000000000388,100,1
100.00000000000391,100,1
100.00000000000395,100,4
100.00000000004745,100,1
100.0000000000038,100,2
100.00000000000378,100,1
99.99999999998924,100,1
100.00000000000382,100,1
99.99999999998927,100,1
21.023233100970458,21,1
100.00000000000364,100,1
100.00000000000368,100,1
100.00000000000367,100,1
100.0000000000328,100,1
100.00000000003357,100,1
99.99999999991711,100,1
100.00000000003332,100,1
99.99999999998973,100,4
