vehicleId,vehicleTypeId
38220-0,CAR-TYPE-DEFAULT
38181-0,CAR-TYPE-DEFAULT
58122-0,CAR-TYPE-DEFAULT
29604-0,CAR-TYPE-DEFAULT
29604-1,CAR-TYPE-DEFAULT
29604-2,CAR-TYPE-DEFAULT
29604-3,CAR-TYPE-DEFAULT
50646-0,CAR-TYPE-DEFAULT
46846-0,CAR-TYPE-DEFAULT
46846-1,CAR-TYPE-DEFAULT
61036-0,CAR-TYPE-DEFAULT
31858-0,CAR-TYPE-DEFAULT
31858-1,CAR-TYPE-DEFAULT
27852-0,CAR-TYPE-DEFAULT
27852-1,CAR-TYPE-DEFAULT
51286-0,CAR-TYPE-DEFAULT
51286-1,CAR-TYPE-DEFAULT
29283-0,CAR-TYPE-DEFAULT
41226-0,CAR-TYPE-DEFAULT
41226-1,CAR-TYPE-DEFAULT
38727-0,CAR-TYPE-DEFAULT
38727-1,CAR-TYPE-DEFAULT
1568-0,CAR-TYPE-DEFAULT
1568-1,CAR-TYPE-DEFAULT
1568-2,CAR-TYPE-DEFAULT
51209-0,CAR-TYPE-DEFAULT
49668-0,CAR-TYPE-DEFAULT
49668-1,CAR-TYPE-DEFAULT
42165-0,CAR-TYPE-DEFAULT
31566-0,CAR-TYPE-DEFAULT
45365-0,CAR-TYPE-DEFAULT
45365-1,CAR-TYPE-DEFAULT
45365-2,CAR-TYPE-DEFAULT
38645-0,CAR-TYPE-DEFAULT
22608-0,CAR-TYPE-DEFAULT
22608-1,CAR-TYPE-DEFAULT
10103-0,CAR-TYPE-DEFAULT
10103-1,CAR-TYPE-DEFAULT
60188-0,CAR-TYPE-DEFAULT
60188-1,CAR-TYPE-DEFAULT
4326-0,CAR-TYPE-DEFAULT
4326-1,CAR-TYPE-DEFAULT
7152-0,CAR-TYPE-DEFAULT
7152-1,CAR-TYPE-DEFAULT
38199-0,CAR-TYPE-DEFAULT
49857-0,CAR-TYPE-DEFAULT
49857-1,CAR-TYPE-DEFAULT
8219-0,CAR-TYPE-DEFAULT
38019-0,CAR-TYPE-DEFAULT
38019-1,CAR-TYPE-DEFAULT
38019-2,CAR-TYPE-DEFAULT
26186-0,CAR-TYPE-DEFAULT
26186-1,CAR-TYPE-DEFAULT
61629-0,CAR-TYPE-DEFAULT
1309-0,CAR-TYPE-DEFAULT
1309-1,CAR-TYPE-DEFAULT
1309-2,CAR-TYPE-DEFAULT
49690-0,CAR-TYPE-DEFAULT
10207-0,CAR-TYPE-DEFAULT
10207-1,CAR-TYPE-DEFAULT
10155-0,CAR-TYPE-DEFAULT
58179-0,CAR-TYPE-DEFAULT
58179-1,CAR-TYPE-DEFAULT
41780-0,CAR-TYPE-DEFAULT
41780-1,CAR-TYPE-DEFAULT
38118-0,CAR-TYPE-DEFAULT
50692-0,CAR-TYPE-DEFAULT
50692-1,CAR-TYPE-DEFAULT
2254-0,CAR-TYPE-DEFAULT
2254-1,CAR-TYPE-DEFAULT
44668-0,CAR-TYPE-DEFAULT
44668-1,CAR-TYPE-DEFAULT
36014-0,CAR-TYPE-DEFAULT
36014-1,CAR-TYPE-DEFAULT
41244-0,CAR-TYPE-DEFAULT
41244-1,CAR-TYPE-DEFAULT
61811-0,CAR-TYPE-DEFAULT
61811-1,CAR-TYPE-DEFAULT
64581-0,CAR-TYPE-DEFAULT
64581-1,CAR-TYPE-DEFAULT
39732-0,CAR-TYPE-DEFAULT
7536-0,CAR-TYPE-DEFAULT
7536-1,CAR-TYPE-DEFAULT
7536-2,CAR-TYPE-DEFAULT
7693-0,CAR-TYPE-DEFAULT
7693-1,CAR-TYPE-DEFAULT
38049-0,CAR-TYPE-DEFAULT
3648-0,CAR-TYPE-DEFAULT
3648-1,CAR-TYPE-DEFAULT
3648-2,CAR-TYPE-DEFAULT
38792-0,CAR-TYPE-DEFAULT
38792-1,CAR-TYPE-DEFAULT
38792-2,CAR-TYPE-DEFAULT
41803-0,CAR-TYPE-DEFAULT
41803-1,CAR-TYPE-DEFAULT
40597-0,CAR-TYPE-DEFAULT
61341-0,CAR-TYPE-DEFAULT
38196-0,CAR-TYPE-DEFAULT
39518-0,CAR-TYPE-DEFAULT
40504-0,CAR-TYPE-DEFAULT
40504-1,CAR-TYPE-DEFAULT
53936-0,CAR-TYPE-DEFAULT
53936-1,CAR-TYPE-DEFAULT
53936-2,CAR-TYPE-DEFAULT
53936-3,CAR-TYPE-DEFAULT
41808-0,CAR-TYPE-DEFAULT
62066-0,CAR-TYPE-DEFAULT
9079-0,CAR-TYPE-DEFAULT
9079-1,CAR-TYPE-DEFAULT
9079-2,CAR-TYPE-DEFAULT
49826-0,CAR-TYPE-DEFAULT
49826-1,CAR-TYPE-DEFAULT
7924-0,CAR-TYPE-DEFAULT
7924-1,CAR-TYPE-DEFAULT
7924-2,CAR-TYPE-DEFAULT
50576-0,CAR-TYPE-DEFAULT
50576-1,CAR-TYPE-DEFAULT
49054-0,CAR-TYPE-DEFAULT
49054-1,CAR-TYPE-DEFAULT
9428-0,CAR-TYPE-DEFAULT
9428-1,CAR-TYPE-DEFAULT
6899-0,CAR-TYPE-DEFAULT
6899-1,CAR-TYPE-DEFAULT
6899-2,CAR-TYPE-DEFAULT
6899-3,CAR-TYPE-DEFAULT
6426-0,CAR-TYPE-DEFAULT
6426-1,CAR-TYPE-DEFAULT
24324-0,CAR-TYPE-DEFAULT
32025-0,CAR-TYPE-DEFAULT
32025-1,CAR-TYPE-DEFAULT
4120-0,CAR-TYPE-DEFAULT
50813-0,CAR-TYPE-DEFAULT
50813-1,CAR-TYPE-DEFAULT
23439-0,CAR-TYPE-DEFAULT
23439-1,CAR-TYPE-DEFAULT
45537-0,CAR-TYPE-DEFAULT
45537-1,CAR-TYPE-DEFAULT
45537-2,CAR-TYPE-DEFAULT
41413-0,CAR-TYPE-DEFAULT
41413-1,CAR-TYPE-DEFAULT
8332-0,CAR-TYPE-DEFAULT
8332-1,CAR-TYPE-DEFAULT
9646-0,CAR-TYPE-DEFAULT
9646-1,CAR-TYPE-DEFAULT
55164-0,CAR-TYPE-DEFAULT
38094-0,CAR-TYPE-DEFAULT
38094-1,CAR-TYPE-DEFAULT
38094-2,CAR-TYPE-DEFAULT
40380-0,CAR-TYPE-DEFAULT
53556-0,CAR-TYPE-DEFAULT
53556-1,CAR-TYPE-DEFAULT
51300-0,CAR-TYPE-DEFAULT
53881-0,CAR-TYPE-DEFAULT
53881-1,CAR-TYPE-DEFAULT
38029-0,CAR-TYPE-DEFAULT
38029-1,CAR-TYPE-DEFAULT
39486-0,CAR-TYPE-DEFAULT
47614-0,CAR-TYPE-DEFAULT
38177-0,CAR-TYPE-DEFAULT
33967-0,CAR-TYPE-DEFAULT
33967-1,CAR-TYPE-DEFAULT
33967-2,CAR-TYPE-DEFAULT
33967-3,CAR-TYPE-DEFAULT
51968-0,CAR-TYPE-DEFAULT
40775-0,CAR-TYPE-DEFAULT
40775-1,CAR-TYPE-DEFAULT
53768-0,CAR-TYPE-DEFAULT
53768-1,CAR-TYPE-DEFAULT
53768-2,CAR-TYPE-DEFAULT
53768-3,CAR-TYPE-DEFAULT
2751-0,CAR-TYPE-DEFAULT
2751-1,CAR-TYPE-DEFAULT
54498-0,CAR-TYPE-DEFAULT
54498-1,CAR-TYPE-DEFAULT
54498-2,CAR-TYPE-DEFAULT
5935-0,CAR-TYPE-DEFAULT
5935-1,CAR-TYPE-DEFAULT
10350-0,CAR-TYPE-DEFAULT
10350-1,CAR-TYPE-DEFAULT
10350-2,CAR-TYPE-DEFAULT
39606-0,CAR-TYPE-DEFAULT
39606-1,CAR-TYPE-DEFAULT
8398-0,CAR-TYPE-DEFAULT
31577-0,CAR-TYPE-DEFAULT
1555-0,CAR-TYPE-DEFAULT
1555-1,CAR-TYPE-DEFAULT
19272-0,CAR-TYPE-DEFAULT
19272-1,CAR-TYPE-DEFAULT
19272-2,CAR-TYPE-DEFAULT
19272-3,CAR-TYPE-DEFAULT
41228-0,CAR-TYPE-DEFAULT
41228-1,CAR-TYPE-DEFAULT
7621-0,CAR-TYPE-DEFAULT
7621-1,CAR-TYPE-DEFAULT
7621-2,CAR-TYPE-DEFAULT
7621-3,CAR-TYPE-DEFAULT
37911-0,CAR-TYPE-DEFAULT
45270-0,CAR-TYPE-DEFAULT
45270-1,CAR-TYPE-DEFAULT
9799-0,CAR-TYPE-DEFAULT
9799-1,CAR-TYPE-DEFAULT
32556-0,CAR-TYPE-DEFAULT
32556-1,CAR-TYPE-DEFAULT
32556-2,CAR-TYPE-DEFAULT
40823-0,CAR-TYPE-DEFAULT
40823-1,CAR-TYPE-DEFAULT
6697-0,CAR-TYPE-DEFAULT
6697-1,CAR-TYPE-DEFAULT
6697-2,CAR-TYPE-DEFAULT
8352-0,CAR-TYPE-DEFAULT
6868-0,CAR-TYPE-DEFAULT
6868-1,CAR-TYPE-DEFAULT
9479-0,CAR-TYPE-DEFAULT
9479-1,CAR-TYPE-DEFAULT
9479-2,CAR-TYPE-DEFAULT
17912-0,CAR-TYPE-DEFAULT
17912-1,CAR-TYPE-DEFAULT
46633-0,CAR-TYPE-DEFAULT
45665-0,CAR-TYPE-DEFAULT
45665-1,CAR-TYPE-DEFAULT
38046-0,CAR-TYPE-DEFAULT
38046-1,CAR-TYPE-DEFAULT
30854-0,CAR-TYPE-DEFAULT
24617-0,CAR-TYPE-DEFAULT
38969-0,CAR-TYPE-DEFAULT
41553-0,CAR-TYPE-DEFAULT
41553-1,CAR-TYPE-DEFAULT
41553-2,CAR-TYPE-DEFAULT
39126-0,CAR-TYPE-DEFAULT
39126-1,CAR-TYPE-DEFAULT
28819-0,CAR-TYPE-DEFAULT
28819-1,CAR-TYPE-DEFAULT
8778-0,CAR-TYPE-DEFAULT
8778-1,CAR-TYPE-DEFAULT
22132-0,CAR-TYPE-DEFAULT
22132-1,CAR-TYPE-DEFAULT
1336-0,CAR-TYPE-DEFAULT
3998-0,CAR-TYPE-DEFAULT
3998-1,CAR-TYPE-DEFAULT
40532-0,CAR-TYPE-DEFAULT
40532-1,CAR-TYPE-DEFAULT
39085-0,CAR-TYPE-DEFAULT
64934-0,CAR-TYPE-DEFAULT
64934-1,CAR-TYPE-DEFAULT
31700-0,CAR-TYPE-DEFAULT
31700-1,CAR-TYPE-DEFAULT
21543-0,CAR-TYPE-DEFAULT
21543-1,CAR-TYPE-DEFAULT
38535-0,CAR-TYPE-DEFAULT
38535-1,CAR-TYPE-DEFAULT
32516-0,CAR-TYPE-DEFAULT
3393-0,CAR-TYPE-DEFAULT
3393-1,CAR-TYPE-DEFAULT
3393-2,CAR-TYPE-DEFAULT
3393-3,CAR-TYPE-DEFAULT
51079-0,CAR-TYPE-DEFAULT
51079-1,CAR-TYPE-DEFAULT
42140-0,CAR-TYPE-DEFAULT
43451-0,CAR-TYPE-DEFAULT
43451-1,CAR-TYPE-DEFAULT
55556-0,CAR-TYPE-DEFAULT
3414-0,CAR-TYPE-DEFAULT
3414-1,CAR-TYPE-DEFAULT
3414-2,CAR-TYPE-DEFAULT
3414-3,CAR-TYPE-DEFAULT
3372-0,CAR-TYPE-DEFAULT
3372-1,CAR-TYPE-DEFAULT
1932-0,CAR-TYPE-DEFAULT
1932-1,CAR-TYPE-DEFAULT
1932-2,CAR-TYPE-DEFAULT
1932-3,CAR-TYPE-DEFAULT
10172-0,CAR-TYPE-DEFAULT
10172-1,CAR-TYPE-DEFAULT
31936-0,CAR-TYPE-DEFAULT
1687-0,CAR-TYPE-DEFAULT
40594-0,CAR-TYPE-DEFAULT
40594-1,CAR-TYPE-DEFAULT
39387-0,CAR-TYPE-DEFAULT
39387-1,CAR-TYPE-DEFAULT
39387-2,CAR-TYPE-DEFAULT
39387-3,CAR-TYPE-DEFAULT
9493-0,CAR-TYPE-DEFAULT
9493-1,CAR-TYPE-DEFAULT
56839-0,CAR-TYPE-DEFAULT
56839-1,CAR-TYPE-DEFAULT
3695-0,CAR-TYPE-DEFAULT
3695-1,CAR-TYPE-DEFAULT
6561-0,CAR-TYPE-DEFAULT
6561-1,CAR-TYPE-DEFAULT
6395-0,CAR-TYPE-DEFAULT
63011-0,CAR-TYPE-DEFAULT
61058-0,CAR-TYPE-DEFAULT
53611-0,CAR-TYPE-DEFAULT
53611-1,CAR-TYPE-DEFAULT
53611-2,CAR-TYPE-DEFAULT
53611-3,CAR-TYPE-DEFAULT
61079-0,CAR-TYPE-DEFAULT
61079-1,CAR-TYPE-DEFAULT
61079-2,CAR-TYPE-DEFAULT
45607-0,CAR-TYPE-DEFAULT
45607-1,CAR-TYPE-DEFAULT
3965-0,CAR-TYPE-DEFAULT
3965-1,CAR-TYPE-DEFAULT
3958-0,CAR-TYPE-DEFAULT
45954-0,CAR-TYPE-DEFAULT
45954-1,CAR-TYPE-DEFAULT
45954-2,CAR-TYPE-DEFAULT
55064-0,CAR-TYPE-DEFAULT
50955-0,CAR-TYPE-DEFAULT
50955-1,CAR-TYPE-DEFAULT
4987-0,CAR-TYPE-DEFAULT
43375-0,CAR-TYPE-DEFAULT
43375-1,CAR-TYPE-DEFAULT
43375-2,CAR-TYPE-DEFAULT
10107-0,CAR-TYPE-DEFAULT
10107-1,CAR-TYPE-DEFAULT
10107-2,CAR-TYPE-DEFAULT
62376-0,CAR-TYPE-DEFAULT
62376-1,CAR-TYPE-DEFAULT
62376-2,CAR-TYPE-DEFAULT
7056-0,CAR-TYPE-DEFAULT
4349-0,CAR-TYPE-DEFAULT
4349-1,CAR-TYPE-DEFAULT
52925-0,CAR-TYPE-DEFAULT
52925-1,CAR-TYPE-DEFAULT
52925-2,CAR-TYPE-DEFAULT
31407-0,CAR-TYPE-DEFAULT
31407-1,CAR-TYPE-DEFAULT
9094-0,CAR-TYPE-DEFAULT
