linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
0.29013584131742504,0,1
0.4022210799083989,0,1
0.7941741828776657,1,1
99.36139716507346,99,1
81.72501987274151,82,1
1.0993162114419697,1,1
0.019793278667415374,0,1
0.3434511874182347,0,1
1.20637085740541,1,1
0.381907127786137,0,1
0.17808017744523583,0,1
0.1667480912287326,0,1
0.19443312043112962,0,1
0.09338030925371128,0,1
0.1241332288009524,0,1
0.6166979401993348,1,1
0.11611115492398466,0,1
23.62202679644794,24,1
0.05148820560776327,0,1
1.4529409716783812,1,1
17.43187935104263,17,1
1.046332817327818,1,1
0.791934077804707,1,1
0.8967491304881163,1,1
69.2015827053389,69,1
0.1472613379187752,0,1
0.5615574118235225,1,1
0.12297687680565476,0,1
1.0394028090855543,1,1
0.2660301152248522,0,1
1.7021064993970325,2,1
0.1800979117205836,0,1
56.31552,56,1
0.44733588097441346,0,1
52.28443957952602,52,1
0.3266374674460361,0,1
60.24332545422474,60,1
0.6222571813173737,1,1
0.4005658728532315,0,1
0.03279495675602121,0,1
0.43692187118153786,0,1
0.06919074363260533,0,1
53.71786100918946,54,1
1.9942113687717329,2,1
0.27326379057800326,0,1
0.8334685413657215,1,1
0.11279911831293377,0,1
0.0733490389032582,0,1
0.5435978906879765,1,1
0.36603252217717436,0,1
0.4318523997358697,0,2
0.15510917030567686,0,1
83.92493892184605,84,1
0.5021536905820747,1,1
12.516469297509417,13,1
86.14949765018237,86,1
0.6022053634429899,1,1
0.6438900545141752,1,1
0.13880212958585902,0,1
1.2254399999999999,1,1
0.28730543066577213,0,1
0.4195708713238814,0,1
0.11907453874529894,0,1
2.1428960062564086,2,1
6.200861220254734,6,1
1.027548584978338,1,1
2.4442861281040504,2,1
0.675965296136608,1,1
0.4191742940748723,0,1
0.5407909924040294,1,1
1.0102573032797024,1,1
1.045686088528912,1,1
0.023861790885005483,0,1
0.029289529930755377,0,1
4.8330336614060405,5,1
0.8820824905563533,1,1
4.264986515856413,4,1
0.026512252311756936,0,1
0.22463491232661606,0,1
0.516525102878378,1,1
0.1314384142119186,0,1
3.7193905898997697,4,1
86.00363427102229,86,1
8.976911733908974E-4,0,1
0.8724464185439774,1,1
0.020501590730695515,0,1
0.6220762998916934,1,1
0.1358133089320378,0,1
38.23019005149326,38,1
0.2699924292343713,0,1
1.0049393699285627,1,1
0.14520358620188398,0,1
0.06988402824135839,0,1
0.4884484232909637,0,2
0.3639401727861771,0,1
0.7845069028161786,1,1
5.681737552022717,6,1
0.11062551219169593,0,1
0.17906722658619967,0,1
0.030537381107491855,0,1
36.20269762638713,36,1
12.65270225324803,13,1
2.7275029007900393,3,1
0.37138055891064564,0,1
0.09695041832851388,0,1
0.2279823427899194,0,1
0.007011251840942565,0,1
0.04828235294117647,0,1
0.3652977504227517,0,1
0.2908085514422388,0,1
0.5508626068840882,1,1
25.2556138415613,25,1
0.09437071131592153,0,1
0.11988028594122319,0,1
0.021456414744727717,0,1
0.061617664930076164,0,1
0.38005418175697003,0,1
0.054973524256858065,0,1
1.3585337144301384,1,1
1.0119517231472415,1,1
0.563285832978967,1,1
96.75384,97,1
3.081750920591883,3,1
0.8128139956844131,1,1
0.5328796038062551,1,1
4.8910886667355795,5,1
77.3939110392792,77,1
97.5541846224844,98,1
0.07593186027403781,0,1
45.5546267416868,46,1
0.43293848247617833,0,1
5.05832883421485,5,1
0.33456176013506245,0,1
0.8150848084448997,1,1
52.683462775609726,53,1
1.609077650816565,2,1
2.223912175758881,2,1
2.6854888646829598,3,1
0.7642625238105472,1,1
0.1357806825221026,0,1
1.2864206896551724,1,1
75.40591764364707,75,1
0.020529501195763578,0,1
0.4686155136666823,0,1
1.6973117614101336,2,1
1.245840649444901,1,1
0.4444125250027572,0,1
0.2960878364416472,0,1
0.08866880781415133,0,1
0.25319759999999997,0,1
0.22520690832894488,0,1
0.2721465447685241,0,1
0.08046589951925794,0,1
0.892674948279012,1,1
6.494084657223735,6,1
1.099596387419782,1,1
0.0894290450162242,0,1
0.1816793671896563,0,1
6.449770367273186,6,1
0.1623266876432204,0,1
0.09831758467572303,0,1
75.00000000000514,75,1
2.548935134116562,3,1
0.5065254947076,1,1
1.7702186492773677,2,1
0.5310646153846155,1,1
0.6446632722345715,1,1
1.5307385373008684,2,1
75.15137524172835,75,1
54.59350439532374,55,1
0.45542434517750685,0,1
0.11895233824350217,0,1
63.39438670672828,63,1
0.3227419423284418,0,1
0.38450790000070856,0,1
0.16475192795950927,0,1
54.47046118645693,54,1
40.696041016503344,41,1
0.8924337971794496,1,1
0.854137313440726,1,1
0.17444396739555965,0,1
0.5276579327128175,1,1
2.459961062952009,2,1
0.715734279309189,1,1
0.5928645617341259,1,1
0.1376893376987052,0,1
0.07539446890107336,0,1
0.3637935521354468,0,1
0.3121488709858599,0,1
0.6443911848574333,1,1
0.5339627006313413,1,1
2.4618531971180198,2,1
0.3911428396761038,0,1
2.9008865071382752,3,1
0.13442437834760337,0,1
19.706018317352793,20,1
5.663970219795686,6,1
0.3667645220962422,0,1
77.0679440127727,77,1
0.061260812833845345,0,1
2.7934949494949493,3,1
0.15844211594541047,0,1
59.03449676053128,59,1
2.151174656129452,2,1
0.5179010853599041,1,1
0.1819167779467442,0,1
0.4091468565124325,0,1
0.5986211209520519,1,1
0.33462284430872563,0,1
3.180570627452088,3,1
0.02389990114259896,0,1
0.40189974242714094,0,1
0.3897161697854248,0,1
8.59889505008147,9,1
0.16430846849450376,0,1
0.4219959999999999,0,1
14.012275775169345,14,1
0.3587763222339912,0,1
5.9955557142857145,6,1
0.23487496495849747,0,1
89.72866549096855,90,1
0.944254570563016,1,1
0.321295245493283,0,1
0.05265761156076977,0,1
0.2118478753526148,0,1
0.12379148526492537,0,1
2.1276872756184453,2,1
4.941912137006676,5,1
0.11565928577825055,0,1
98.15435318848257,98,1
0.11145309505224234,0,1
0.1412783224047601,0,1
0.8531606526622372,1,1
0.4516626905168449,0,1
0.1217475062045472,0,1
0.2946379723811792,0,1
1.5977237276374228,2,1
0.7012220295864814,1,1
1.2574701176470588,1,1
1.0295766738511802,1,1
0.19865658315643825,0,1
0.1103559695143936,0,1
29.318189820612883,29,1
9.18022699638635,9,1
2.7046531542823153,3,1
41.483399999999996,41,1
0.46787740496389435,0,1
0.6258683595601093,1,1
0.6093695499681592,1,1
0.7448386970872066,1,1
0.11743685346469158,0,1
0.03025141836373847,0,1
0.14043317498474492,0,1
0.14808893756845565,0,2
2.777000679338842,3,1
0.4071537845122741,0,5
0.5360759066730156,1,1
0.20756507709165564,0,1
0.6413208579791206,1,1
0.23543193479902935,0,1
4.094438589942735,4,1
2.9128638073751016,3,1
0.09656096406399993,0,1
0.6250697353280061,1,1
0.9593880565560552,1,1
1.9468069460209718,2,1
36.28396095973013,36,1
9.312875529966425,9,1
0.34122534598733856,0,2
0.08290156056445198,0,1
0.36460514048356124,0,1
97.65552611558962,98,1
27.893987176344215,28,1
0.3486187616813805,0,1
31.043266385277413,31,1
94.36543431000491,94,1
0.22915008169886458,0,1
0.11730384993073956,0,1
0.47044352194466155,0,1
90.24594270232609,90,1
0.0133533,0,1
86.34281014539837,86,1
18.254317684322384,18,1
1.378230777787826,1,1
94.60433562290451,95,1
1.3659621248443037,1,1
0.21753034792656045,0,1
1.009446865644054,1,1
0.44112797327881276,0,1
