vehicleId,vehicleTypeId
39265-0,CAR-TYPE-DEFAULT
39265-1,CAR-TYPE-DEFAULT
38159-0,CAR-TYPE-DEFAULT
57603-0,CAR-TYPE-DEFAULT
57603-1,CAR-TYPE-DEFAULT
50067-0,CAR-TYPE-DEFAULT
50067-1,CAR-TYPE-DEFAULT
50067-2,CAR-TYPE-DEFAULT
50067-3,CAR-TYPE-DEFAULT
45981-0,CAR-TYPE-DEFAULT
45981-1,CAR-TYPE-DEFAULT
45981-2,CAR-TYPE-DEFAULT
61065-0,CAR-TYPE-DEFAULT
61065-1,CAR-TYPE-DEFAULT
31752-0,CAR-TYPE-DEFAULT
27552-0,CAR-TYPE-DEFAULT
27552-1,CAR-TYPE-DEFAULT
27552-2,CAR-TYPE-DEFAULT
50189-0,CAR-TYPE-DEFAULT
29084-0,CAR-TYPE-DEFAULT
29084-1,CAR-TYPE-DEFAULT
29084-2,CAR-TYPE-DEFAULT
40934-0,CAR-TYPE-DEFAULT
38640-0,CAR-TYPE-DEFAULT
38640-1,CAR-TYPE-DEFAULT
4101-0,CAR-TYPE-DEFAULT
4101-1,CAR-TYPE-DEFAULT
4101-2,CAR-TYPE-DEFAULT
50618-0,CAR-TYPE-DEFAULT
50451-0,CAR-TYPE-DEFAULT
41499-0,CAR-TYPE-DEFAULT
34337-0,CAR-TYPE-DEFAULT
34337-1,CAR-TYPE-DEFAULT
40006-0,CAR-TYPE-DEFAULT
32183-0,CAR-TYPE-DEFAULT
32183-1,CAR-TYPE-DEFAULT
32293-0,CAR-TYPE-DEFAULT
32293-1,CAR-TYPE-DEFAULT
44552-0,CAR-TYPE-DEFAULT
44552-1,CAR-TYPE-DEFAULT
44552-2,CAR-TYPE-DEFAULT
44552-3,CAR-TYPE-DEFAULT
38096-0,CAR-TYPE-DEFAULT
22774-0,CAR-TYPE-DEFAULT
22774-1,CAR-TYPE-DEFAULT
22774-2,CAR-TYPE-DEFAULT
22774-3,CAR-TYPE-DEFAULT
8141-0,CAR-TYPE-DEFAULT
8141-1,CAR-TYPE-DEFAULT
58792-0,CAR-TYPE-DEFAULT
58792-1,CAR-TYPE-DEFAULT
3245-0,CAR-TYPE-DEFAULT
3245-1,CAR-TYPE-DEFAULT
3245-2,CAR-TYPE-DEFAULT
3245-3,CAR-TYPE-DEFAULT
9114-0,CAR-TYPE-DEFAULT
9114-1,CAR-TYPE-DEFAULT
38218-0,CAR-TYPE-DEFAULT
50683-0,CAR-TYPE-DEFAULT
7970-0,CAR-TYPE-DEFAULT
38227-0,CAR-TYPE-DEFAULT
26844-0,CAR-TYPE-DEFAULT
61419-0,CAR-TYPE-DEFAULT
61419-1,CAR-TYPE-DEFAULT
61419-2,CAR-TYPE-DEFAULT
4024-0,CAR-TYPE-DEFAULT
4024-1,CAR-TYPE-DEFAULT
4024-2,CAR-TYPE-DEFAULT
49513-0,CAR-TYPE-DEFAULT
49513-1,CAR-TYPE-DEFAULT
6328-0,CAR-TYPE-DEFAULT
6328-1,CAR-TYPE-DEFAULT
9856-0,CAR-TYPE-DEFAULT
9856-1,CAR-TYPE-DEFAULT
57588-0,CAR-TYPE-DEFAULT
57588-1,CAR-TYPE-DEFAULT
41255-0,CAR-TYPE-DEFAULT
38483-0,CAR-TYPE-DEFAULT
38483-1,CAR-TYPE-DEFAULT
50894-0,CAR-TYPE-DEFAULT
50894-1,CAR-TYPE-DEFAULT
3425-0,CAR-TYPE-DEFAULT
3425-1,CAR-TYPE-DEFAULT
3425-2,CAR-TYPE-DEFAULT
3425-3,CAR-TYPE-DEFAULT
45378-0,CAR-TYPE-DEFAULT
45378-1,CAR-TYPE-DEFAULT
35688-0,CAR-TYPE-DEFAULT
35688-1,CAR-TYPE-DEFAULT
35688-2,CAR-TYPE-DEFAULT
35688-3,CAR-TYPE-DEFAULT
40362-0,CAR-TYPE-DEFAULT
61764-0,CAR-TYPE-DEFAULT
61764-1,CAR-TYPE-DEFAULT
63579-0,CAR-TYPE-DEFAULT
63579-1,CAR-TYPE-DEFAULT
63579-2,CAR-TYPE-DEFAULT
40642-0,CAR-TYPE-DEFAULT
9302-0,CAR-TYPE-DEFAULT
9302-1,CAR-TYPE-DEFAULT
9302-2,CAR-TYPE-DEFAULT
8992-0,CAR-TYPE-DEFAULT
39567-0,CAR-TYPE-DEFAULT
4325-0,CAR-TYPE-DEFAULT
4325-1,CAR-TYPE-DEFAULT
4325-2,CAR-TYPE-DEFAULT
4325-3,CAR-TYPE-DEFAULT
38107-0,CAR-TYPE-DEFAULT
38107-1,CAR-TYPE-DEFAULT
39892-0,CAR-TYPE-DEFAULT
39892-1,CAR-TYPE-DEFAULT
39743-0,CAR-TYPE-DEFAULT
61695-0,CAR-TYPE-DEFAULT
61695-1,CAR-TYPE-DEFAULT
61695-2,CAR-TYPE-DEFAULT
61695-3,CAR-TYPE-DEFAULT
39542-0,CAR-TYPE-DEFAULT
38294-0,CAR-TYPE-DEFAULT
38294-1,CAR-TYPE-DEFAULT
