linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
1.9403111517095057,2,1
0.24079832176601995,0,1
33.47676395969157,33,1
59.42850997956093,59,1
0.042060386995591205,0,1
1.8907424351034583,2,1
0.5114890281319306,1,1
0.39753980932803035,0,1
0.4120252623882491,0,1
1.1623873549886754,1,1
5.2760883594861685,5,1
71.90195584028345,72,1
0.23656109954331905,0,1
0.5904959100296072,1,1
0.2870180149991413,0,1
0.14234015388006488,0,1
1.5080057656118853,2,1
1.0358075893577692,1,1
0.19094277157410447,0,1
1.8559085155820145,2,1
7.908237751773865,8,1
0.4358133245724735,0,1
0.026653087649402392,0,1
0.21949380159061888,0,1
6.427454399552221,6,1
0.19892672825984575,0,1
0.9438082708250984,1,1
75.38370731165195,75,1
0.42130428646681023,0,1
0.3829958888893086,0,1
0.6302938216896934,1,1
0.7158399341347422,1,1
56.31552,56,1
0.9215130521493533,1,1
1.8001552413320372,2,1
60.58004104404754,61,1
0.2863132588143701,0,1
2.4839952208273566,2,1
1.6387681512053534,2,1
0.3045126071981618,0,1
0.9372740729446539,1,1
6.986984106931432,7,1
0.22005231893434726,0,1
0.593297419681137,1,1
0.4840202475744913,0,1
0.038423352498894295,0,1
0.6481918744202828,1,1
0.14513541973162258,0,1
0.3010094778391853,0,1
0.17172193922815773,0,1
2.820873741426323,3,1
0.21640258786094413,0,1
0.02739184615384615,0,1
0.5021536905820747,1,1
1.4748424231652908,1,1
0.318368,0,1
71.21607058595785,71,1
0.8050955574308011,1,1
0.4006704850227529,0,1
6.097012872572213,6,1
0.4528189320081474,0,1
0.31883537336085177,0,1
0.022277927621989914,0,1
1.6894497321887747,2,1
0.3475647740081574,0,1
0.15772635277429187,0,1
0.16845610366641947,0,1
10.125294278209731,10,1
0.9629838438418628,1,1
100.00000000023563,100,1
62.39482088343314,62,1
0.46733222862064966,0,1
2.103781652532881,2,1
0.02786904240075237,0,1
0.25343877222722216,0,1
0.13503339446334361,0,1
60.0782961038961,60,1
0.8456085402218686,1,1
0.1358133089320378,0,1
0.4186166779979682,0,1
