linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
0.2541311237302489,0,1
0.13250520000000007,0,1
0.5157987607843093,1,1
0.8010011776252263,1,1
17.755449228599662,18,1
1.4381365726332995,1,1
0.04575025578562728,0,1
1.4639415517545844,1,1
0.6759947368421053,1,1
1.0340812912385529,1,1
0.39794591769327414,0,1
0.6087418356977886,1,1
0.2267185657475922,0,1
42.043086580280395,42,1
1.0155570598836974,1,1
0.33545619873804905,0,1
0.4641615414587792,0,1
0.017816819106994217,0,1
2.9221221855905313,3,1
12.96785516816904,13,1
96.0087379900841,96,1
0.23658037156298645,0,1
0.33161648881234884,0,1
0.7294272632948564,1,1
1.0911484988743245,1,1
1.0427660821358253,1,1
0.6028607794270621,1,1
0.20785137055837566,0,1
0.23737822112893406,0,1
0.2329073438278918,0,1
0.8504017706968514,1,1
0.2543548264768544,0,1
10.07102117647059,10,1
1.320464826758707,1,1
37.85853059285912,38,1
0.2901716360088426,0,1
0.9202244563949351,1,1
0.3829958888893086,0,2
23.982905594872665,24,1
83.56217444179279,84,1
0.2704334362551074,0,1
0.02739184615384616,0,2
0.2500923585880532,0,1
0.38206749466537504,0,1
56.31552,56,1
0.7938966822065362,1,1
19.616800450137806,20,1
10.131620561677725,10,1
1.1525443774017357,1,1
4.069449046517952,4,1
0.48921652486801853,0,1
0.0641221511586832,0,1
1.246394558811819,1,1
0.4343666232629383,0,1
0.5698460656154616,1,1
4.122950393330184,4,1
0.2219000905561713,0,1
83.929861172,84,1
0.40731552202193577,0,1
0.06798838784836707,0,1
0.2463157872056006,0,1
0.4655096623609535,0,1
1.8817555041394436,2,1
0.32497335719197434,0,1
0.24854116082622976,0,1
0.5144075235115755,1,1
84.52678124994102,85,1
0.8186441003022505,1,1
0.33142082403074785,0,1
1.2761026269546993,1,1
0.3498164009744227,0,1
0.24277353579175703,0,1
0.6520663407962318,1,1
0.33111433241408184,0,1
4.389742224672403,4,1
0.49789213816482397,0,1
0.4151480825455271,0,1
0.1193420258557581,0,1
1.1454731591623726,1,1
2.1910628486424,2,1
0.9637346917282762,1,1
0.40015248459908764,0,1
0.1130497465644979,0,1
6.100111681824958,6,1
0.7738592096802556,1,1
0.09546787174197913,0,1
0.016099129018472873,0,1
0.638291347583911,1,1
2.5914600131101024,3,1
1.1474575747505427,1,1
0.1358133089320378,0,4
66.17193917024544,66,1
1.1517090914467776,1,1
15.564534448993689,16,1
17.13030303931367,17,1
0.5293314578541861,1,1
0.3639401727861771,0,1
78.39425943076725,78,1
2.0123482322049266,2,1
0.21856057339982568,0,1
1.6086798292970792,2,1
81.18514043638437,81,1
1.4367746932871213,1,1
3.589700546031515,4,1
3.8590081653150783,4,1
0.5810147228846946,1,1
6.424098973043045,6,1
5.187878420035291,5,1
0.48030000000000184,0,1
7.109818396714079,7,1
0.8520870813470941,1,1
3.3011554203554123,3,1
0.21359771214805914,0,1
0.24240539999999997,0,1
0.5583367278604404,1,1
0.020611506326618786,0,1
55.10228187189058,55,1
9.41094328011738,9,1
1.8238647238662957,2,1
0.21551354528137334,0,1
0.13502490391609323,0,1
0.51843712193188,1,1
0.17963762696288021,0,1
57.84235676678483,58,1
0.28453579556541686,0,1
1.005656785582345,1,1
16.9524529089169,17,1
1.7161819677850978,2,1
0.33789028559731454,0,1
0.9696215999999999,1,1
0.8808578713817546,1,1
0.8248736207717298,1,1
0.11887444039891859,0,1
0.06908942821321702,0,1
0.4472345806004226,0,1
0.34992988006729586,0,1
14.718744595347916,15,1
2.542951440205152,3,1
93.65474958602277,94,1
0.2863405811444338,0,1
0.29233322397661926,0,1
1.1175717590406145,1,1
0.05844489848780288,0,1
0.12305940325136834,0,1
0.2624078440264935,0,1
0.47266150615162866,0,1
0.4398790755314068,0,1
0.48274879902027584,0,1
7.758386184529387,8,1
0.23054242059836064,0,1
0.06278893594494442,0,1
0.5830616990066532,1,1
83.7660134857763,84,1
2.735959411688124,3,1
1.122229304571953,1,1
25.41267507738145,25,1
36.04956123873652,36,1
96.13606282885677,96,1
0.3024346102168912,0,1
0.23435443375043954,0,1
2.152236177278512,2,1
1.1749163865159327,1,1
91.17583961178977,91,1
38.95578484496806,39,1
3.506770650144274,4,1
77.98144331088513,78,1
0.7436129002140582,1,1
0.9850709935426959,1,1
51.477247999999996,51,1
1.7061300877959964,2,1
91.91918911111598,92,1
5.55999308039812,6,1
41.0332221905023,41,1
71.08146950026224,71,1
0.11665759234027623,0,1
0.07613705723688369,0,1
0.23273681074291852,0,1
0.1006545236262664,0,1
1.2201557378247403,1,1
0.09447763475122191,0,1
14.45501894423415,14,1
0.46455092078140003,0,1
0.28773489765611243,0,1
0.11845670647215084,0,1
0.06959837870581825,0,1
0.204581588772851,0,1
5.158297026355041,5,1
5.15730123646513,5,1
0.7602403261801325,1,1
1.3820500170818433,1,1
0.16721882447190314,0,1
0.5999870577908155,1,1
3.9916929337663323,4,1
0.6398322199360282,1,1
0.6651726629923262,1,1
2.7934949494949493,3,2
0.029813181183046114,0,1
0.826161863895801,1,1
0.21423312127076188,0,1
0.5135181686052678,1,1
0.422698769871532,0,1
0.8382615979613173,1,1
34.68187992100458,35,1
0.9512019856077759,1,1
0.31209902129710754,0,1
0.6964832030267787,1,1
0.014164419810925984,0,1
10.7167800601913,11,1
10.306505787425925,10,1
10.232107070629205,10,1
2.5211736488124528,3,1
0.3274446849292185,0,1
0.7833908419853535,1,1
1.3920033902779334,1,1
0.029584142039964737,0,1
70.33460665112406,70,1
58.67615512541525,59,1
3.37517876906991,3,1
1.771968506294897,2,1
0.7600267057853978,1,1
0.42197360597371625,0,1
0.19788195918367346,0,1
0.30209367244551355,0,1
0.5923513220334585,1,1
0.24205445564658726,0,1
61.52467717724649,62,1
1.6476667942584826,2,1
0.22562190714941016,0,1
0.41484263960442014,0,1
82.96679999999999,83,2
0.4262959706450609,0,1
3.5651809596707564,4,1
4.268761205192716,4,1
0.14122803784363244,0,1
4.094438589942735,4,1
0.5115458468937333,1,1
0.08343362691868603,0,1
0.8757791765544131,1,1
2.693927170970316,3,1
0.3872306948859283,0,1
0.6972901637643647,1,1
60.32100151804352,60,1
0.34467787926769,0,1
0.2719930005442133,0,1
1.8280064923927666,2,1
2.2744899140733956,2,1
0.5369759659818211,1,1
0.08420460062867371,0,1
0.2436065128333198,0,1
0.48516581159615146,0,1
0.5804595888462863,1,1
0.2189727665909877,0,1
0.26329311897106106,0,1
34.77031520058615,35,1
0.6866548407512724,1,1
0.1468936449223634,0,1
0.45270359700687585,0,1
0.6005110021602602,1,1
1.1861011910583397,1,1
0.9451935258911335,1,1
9.569232711405329,10,1
0.2011228095196538,0,1
96.84588515438057,97,1
0.7445295210926608,1,1
0.39601045498547915,0,1
0.4798988133626442,0,1
0.19321637325433466,0,1
0.40524095626121037,0,1
0.19130037163281038,0,1
0.28080537632140673,0,1
3.6709839607586536,4,1
0.2196354488061028,0,1
0.18770937277875313,0,2
1.1289710653706602,1,1
2.9293445044466893,3,1
0.20551562962644604,0,1
86.49505143956597,86,1
0.2494741519795887,0,1
0.1940376265829229,0,1
4.292293006362011,4,1
0.0976418691588785,0,1
0.09319880651845869,0,1
0.07255875780616744,0,1
4.9492865794622345,5,1
60.071282643594216,60,1
9.891815420537148,10,1
0.9239140890270678,1,1
0.07918354880664048,0,1
0.08805572704638401,0,2
0.5891233274546065,1,1
0.5040536219899882,1,1
1.6546309961066203,2,1
0.31119213833598486,0,1
0.599487821669955,1,1
0.06088463281813734,0,1
8.613659824989856,9,1
0.14807280957763336,0,1
2.890155887007702,3,1
7.595997659174366,8,1
1.3461043121220075,1,1
0.5965202551564703,1,1
0.7434741494888539,1,1
0.23099464175416157,0,1
94.807012792129,95,1
0.9382159014012945,1,1
5.2084108125825646,5,1
26.076365618358327,26,1
0.049716690933156844,0,1
0.5756342537811248,1,1
0.37130247150183765,0,1
0.34767692485107904,0,1
0.18213240734567548,0,1
0.13859456247874855,0,1
35.16002234946511,35,1
95.21728892997264,95,1
0.022140848350488213,0,1
0.3088415429289303,0,1
2.162003679902741,2,1
46.390585329034536,46,1
5.148613887396895,5,1
3.7371277208750118,4,1
0.8521908781310017,1,1
1.8590473977815376,2,1
0.2529058067348857,0,1
0.3674776852443744,0,1
96.16698289575804,96,1
0.3602506722832985,0,1
