timeBin,TAZ,outboundParkingOverheadTime,inboundParkingOverheadTime,inboundParkingOverheadCost
6,477.0,0.0,0.0,0.0
6,480.0,0.0,8.0,0.0
6,493.0,0.0,0.0,0.0
6,478.0,0.0,0.0,0.0
7,441.0,0.0,1.0,0.0
7,320.0,0.0,0.0,0.0
7,478.0,106.44444444444444,0.0,0.0
7,409.0,5.2,0.0,0.0
7,477.0,0.0,0.0,0.0
7,480.0,0.0,4.2,0.0
7,454.0,0.0,0.0,0.0
7,471.0,0.0,0.0,0.0
7,493.0,0.0,5.333333333333333,0.0
7,474.0,5.661157024793388,3.6,0.0
7,448.0,0.0,0.0,0.0
7,465.0,0.0,0.0,0.0
7,445.0,0.0,0.0,0.0
7,376.0,0.0,11.333333333333334,0.0
7,299.0,93.45454545454545,0.0,0.0
7,476.0,0.0,0.0,0.0
7,367.0,0.0,7.0,0.0
7,459.0,0.0,0.0,0.0
7,404.0,0.0,0.0,0.0
7,479.0,0.7142857142857143,0.0,0.0
7,271.0,0.0,0.0,0.0
7,383.0,0.0,0.0,0.0
7,460.0,0.0,0.0,0.0
7,337.0,7.648648648648648,4.666666666666667,0.0
7,451.0,0.0,0.0,0.0
7,375.0,6.970588235294118,24.727272727272727,0.0
7,419.0,0.0,0.0,0.0
7,455.0,0.0,0.0,0.0
7,355.0,0.0,7.0,0.0
7,415.0,0.0,0.0,0.0
7,304.0,322.6666666666667,0.0,0.0
7,403.0,0.0,0.0,0.0
7,292.0,0.0,0.0,0.0
7,353.0,0.0,0.0,0.0
7,435.0,0.0,0.0,0.0
7,307.0,0.0,0.0,0.0
7,326.0,7.75,0.0,0.0
7,395.0,31.0,0.0,0.0
7,362.0,0.0,0.0,0.0
7,457.0,0.0,0.0,0.0
7,423.0,0.0,7.0,0.0
7,439.0,78.0,0.0,0.0
7,401.0,0.0,7.0,0.0
7,295.0,0.0,0.0,0.0
7,374.0,0.0,3.0,0.0
7,327.0,0.0,0.0,0.0
7,405.0,0.0,0.0,0.0
7,408.0,0.0,0.0,0.0
7,338.0,0.0,2.3333333333333335,0.0
7,458.0,0.0,0.0,0.0
7,444.0,0.0,0.0,0.0
7,347.0,0.0,0.0,0.0
7,306.0,0.0,0.0,0.0
7,247.0,0.0,0.0,0.0
7,449.0,0.0,0.0,0.0
7,432.0,7.6923076923076925,0.0,0.0
7,361.0,0.0,0.0,0.0
7,429.0,0.0,0.0,0.0
7,372.0,0.0,0.0,0.0
7,397.0,0.0,6.0,0.0
7,470.0,0.0,0.0,0.0
7,488.0,0.0,0.0,0.0
7,354.0,0.0,0.0,0.0
7,373.0,0.0,0.0,0.0
7,335.0,0.0,0.0,0.0
7,442.0,0.0,0.0,0.0
7,269.0,0.0,0.0,0.0
7,402.0,12.166666666666666,0.0,0.0
7,352.0,0.0,0.0,0.0
7,283.0,0.0,0.0,0.0
7,267.0,0.0,0.0,0.0
7,461.0,0.0,0.0,0.0
7,452.0,0.0,0.0,0.0
7,412.0,0.0,0.0,0.0
7,417.0,0.0,0.0,0.0
7,422.0,0.0,0.0,0.0
7,377.0,0.0,0.0,0.0
7,290.0,0.0,0.0,0.0
7,305.0,0.0,0.0,0.0
7,489.0,0.0,0.0,0.0
7,421.0,0.0,0.0,0.0
7,340.0,0.0,0.0,0.0
7,450.0,0.0,0.0,0.0
7,357.0,0.0,0.0,0.0
7,334.0,0.0,0.0,0.0
7,473.0,0.0,0.0,0.0
7,323.0,0.0,0.0,0.0
7,427.0,0.0,0.0,0.0
7,407.0,0.0,0.0,0.0
7,303.0,0.0,0.0,0.0
7,446.0,0.0,0.0,0.0
7,416.0,0.0,0.0,0.0
7,301.0,0.0,0.0,0.0
8,476.0,0.7532467532467533,1.76,0.0
8,471.0,0.0,0.0,0.0
8,375.0,4.022222222222222,16.4,0.0
7,438.0,0.0,0.0,0.0
8,441.0,0.0,3.3055555555555554,0.0
8,455.0,6.333333333333333,0.0,0.0
8,446.0,0.0,0.8888888888888888,0.0
8,354.0,0.0,2.0,0.0
7,311.0,0.0,0.0,0.0
8,383.0,0.9130434782608695,3.15,0.0
8,450.0,0.0,0.0,0.0
8,292.0,0.0,1.5,0.0
8,376.0,5.0,8.0,0.0
7,319.0,0.0,0.0,0.0
8,438.0,0.0,0.0,0.0
8,347.0,0.0,0.0,0.0
8,474.0,10.903896103896104,1.4464285714285714,0.0
8,459.0,0.0,0.4444444444444444,0.0
8,479.0,3.3446601941747574,0.1,0.0
