timeBin,TAZ,outboundParkingOverheadTime,inboundParkingOverheadTime,inboundParkingOverheadCost
6,477.0,0.0,0.0,0.0
6,480.0,0.0,8.0,0.0
6,478.0,0.0,0.0,0.0
6,493.0,0.0,0.0,0.0
7,441.0,0.0,0.0,0.0
7,459.0,0.0,0.0,0.0
7,320.0,57.75,0.0,0.0
7,478.0,0.0,0.0,0.0
7,493.0,11.8,5.333333333333333,0.0
7,409.0,13.32,0.0,0.0
7,480.0,0.0,2.3333333333333335,0.0
7,477.0,7.5,0.0,0.0
7,471.0,0.0,0.0,0.0
7,474.0,17.8828125,3.375,0.0
7,448.0,0.0,0.0,0.0
7,465.0,0.0,0.0,0.0
7,445.0,0.0,0.0,0.0
7,454.0,0.0,0.0,0.0
7,451.0,23.75,0.0,0.0
7,404.0,0.0,0.0,0.0
7,419.0,0.0,0.0,0.0
7,376.0,0.0,15.11111111111111,0.0
7,479.0,0.45054945054945056,0.0,0.0
7,271.0,0.0,0.0,0.0
7,338.0,0.0,0.0,0.0
7,460.0,0.0,2.6666666666666665,0.0
7,375.0,2.6923076923076925,21.055555555555557,0.0
7,383.0,0.0,0.0,0.0
7,299.0,182.84615384615384,0.0,0.0
7,367.0,0.0,0.0,0.0
7,337.0,6.484848484848484,7.0,0.0
7,439.0,0.0,0.0,0.0
7,415.0,10.5,0.0,0.0
7,476.0,0.0,0.0,0.0
7,455.0,28.545454545454547,0.0,0.0
7,355.0,0.0,7.0,0.0
7,397.0,0.0,0.0,0.0
7,304.0,0.0,0.0,0.0
7,403.0,0.0,0.0,0.0
7,353.0,0.0,0.0,0.0
7,435.0,30.0,0.0,0.0
7,457.0,33.666666666666664,0.0,0.0
7,374.0,0.0,3.0,0.0
7,488.0,0.0,0.0,0.0
7,307.0,86.0,0.0,0.0
7,326.0,5.75,0.0,0.0
7,362.0,0.0,0.0,0.0
7,295.0,5.0,0.0,0.0
7,354.0,0.0,0.0,0.0
7,401.0,0.0,7.0,0.0
7,452.0,0.0,0.0,0.0
7,327.0,0.0,0.0,0.0
7,405.0,0.0,0.0,0.0
7,335.0,0.0,0.0,0.0
7,408.0,0.0,0.0,0.0
7,458.0,0.0,0.0,0.0
7,432.0,7.125,0.0,0.0
7,347.0,0.0,0.0,0.0
7,380.0,0.0,0.0,0.0
7,306.0,10.666666666666666,0.0,0.0
7,247.0,0.0,0.0,0.0
7,292.0,0.0,0.0,0.0
7,449.0,0.0,0.0,0.0
7,361.0,76.0,0.0,0.0
7,429.0,0.0,0.0,0.0
7,372.0,0.0,0.0,0.0
7,470.0,0.0,0.0,0.0
7,461.0,0.0,0.0,0.0
7,357.0,152.5,0.0,0.0
7,423.0,0.0,0.0,0.0
7,269.0,13.0,0.0,0.0
7,417.0,0.0,0.0,0.0
7,402.0,10.428571428571429,0.0,0.0
7,373.0,0.0,0.0,0.0
7,267.0,0.0,0.0,0.0
7,422.0,0.0,0.0,0.0
7,444.0,0.0,0.0,0.0
7,334.0,0.0,0.0,0.0
7,377.0,0.0,0.0,0.0
7,290.0,0.0,0.0,0.0
7,305.0,89.5,0.0,0.0
7,426.0,0.0,0.0,0.0
7,489.0,0.0,0.0,0.0
7,421.0,0.0,0.0,0.0
7,413.0,0.0,0.0,0.0
7,450.0,0.0,0.0,0.0
7,323.0,0.0,0.0,0.0
7,473.0,0.0,0.0,0.0
7,395.0,0.0,0.0,0.0
7,446.0,0.0,0.0,0.0
7,427.0,9.333333333333334,0.0,0.0
7,407.0,0.0,0.0,0.0
7,303.0,0.0,0.0,0.0
7,416.0,0.0,0.0,0.0
7,301.0,0.0,0.0,0.0
7,438.0,0.0,0.0,0.0
7,442.0,0.0,0.0,0.0
7,311.0,0.0,0.0,0.0
7,319.0,0.0,0.0,0.0
8,347.0,0.05,0.0,0.0
8,474.0,8.535211267605634,1.8703703703703705,0.0
8,438.0,0.0,0.0,0.0
7,283.0,0.0,0.0,0.0
7,341.0,0.0,0.0,0.0
8,299.0,121.58823529411765,3.7333333333333334,0.0
7,352.0,975.0,0.0,0.0
8,479.0,3.419512195121951,0.0,0.0
8,478.0,13.829545454545455,5.0,0.0
8,292.0,0.0,1.5,0.0
8,441.0,0.4065040650406504,3.3255813953488373,0.0
8,295.0,40.0,3.375,0.0
8,488.0,1.603960396039604,1.9777777777777779,0.0
8,375.0,6.285714285714286,15.756756756756756,0.0
8,378.0,0.0,0.0,0.0
8,427.0,1.6428571428571428,1.0769230769230769,0.0
