timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
13,356.0,0.0,0.0,1,0,0
15,310.0,10.0,10.0,1,0,0
18,454.0,4.666666666666667,7.0,3,0,0
9,367.0,22.0,22.0,1,0,0
9,247.0,29.0,29.0,1,0,0
18,477.0,0.0,0.0,1,0,0
15,247.0,29.25,1.0,4,0,0
13,489.0,0.0,0.0,2,0,0
12,489.0,0.0,0.0,2,0,0
13,420.0,3.0,3.0,1,0,0
11,310.0,10.0,10.0,1,0,0
14,334.0,9.0,9.0,1,0,0
15,334.0,0.0,0.0,1,0,0
13,334.0,87.0,87.0,2,0,0
20,311.0,41.0,41.0,1,0,0
16,478.0,0.0,0.0,1,0,0
18,432.0,0.0,0.0,1,0,0
11,432.0,0.0,0.0,2,0,0
10,478.0,0.0,0.0,1,0,0
17,478.0,38.0,38.0,1,0,0
21,432.0,0.0,0.0,1,0,0
16,369.0,0.0,0.0,1,0,0
16,323.0,9.5,9.5,2,0,0
16,300.0,0.0,0.0,1,0,0
17,369.0,19.0,19.0,1,0,0
17,323.0,10.0,10.0,2,0,0
18,300.0,0.0,0.0,2,0,0
15,323.0,0.0,0.0,1,0,0
12,323.0,0.0,0.0,2,0,0
13,323.0,19.0,19.0,1,0,0
10,346.0,20.0,20.0,1,0,0
9,346.0,12.0,12.0,1,0,0
20,323.0,258.0,258.0,1,0,0
13,369.0,0.0,0.0,2,0,0
14,369.0,0.0,0.0,1,0,0
18,323.0,14.0,14.0,2,0,0
21,300.0,0.0,0.0,1,0,0
15,444.0,0.0,0.0,1,0,0
14,444.0,11.0,11.0,1,0,0
17,444.0,116.0,116.0,1,0,0
12,421.0,0.0,0.0,1,0,0
13,444.0,2.5,2.5,2,0,0
12,444.0,3.0,3.0,1,0,0
10,311.0,0.0,0.0,1,0,0
20,444.0,4.0,4.0,1,0,0
15,312.0,74.0,111.0,3,0,0
15,335.0,64.66666666666667,84.0,3,0,0
15,358.0,0.0,0.0,1,0,0
14,358.0,0.0,0.0,2,0,0
14,312.0,0.0,0.0,1,0,0
16,335.0,170.0,170.0,1,0,0
13,335.0,10.0,10.0,1,0,0
14,290.0,0.0,0.0,1,0,0
17,312.0,110.33333333333333,110.0,3,0,0
12,358.0,0.0,0.0,2,0,0
14,335.0,10.0,10.0,1,0,0
11,358.0,0.0,0.0,1,0,0
11,312.0,0.0,0.0,1,0,0
10,312.0,0.0,0.0,1,0,0
10,335.0,0.0,0.0,1,0,0
12,312.0,0.0,0.0,2,0,0
9,421.0,256.0,256.0,1,0,0
22,335.0,4.0,4.0,1,0,0
18,312.0,694.0,694.0,1,0,0
17,335.0,0.0,0.0,1,0,0
14,479.0,0.0,0.0,1,0,0
12,479.0,0.0,0.0,1,0,0
11,479.0,0.0,0.0,1,0,0
10,300.0,63.0,63.0,2,0,0
20,479.0,0.0,0.0,1,0,0
16,479.0,0.0,0.0,1,0,0
15,347.0,0.0,0.0,1,0,0
14,347.0,6.0,6.0,1,0,0
13,347.0,0.0,0.0,1,0,0
16,301.0,67.0,67.0,1,0,0
11,301.0,16.0,16.0,1,0,0
9,347.0,37.0,37.0,2,0,0
8,347.0,13.0,13.0,1,0,0
21,347.0,0.0,0.0,1,0,0
18,347.0,0.0,0.0,1,0,0
16,347.0,0.0,0.0,3,0,0
14,445.0,0.0,0.0,1,0,0
13,445.0,29.0,29.0,2,0,0
16,422.0,3.0,3.0,1,0,0
16,445.0,87.5,87.5,2,0,0
15,445.0,0.0,0.0,2,0,0
17,422.0,3.0,3.0,1,0,0
9,445.0,0.0,0.0,2,0,0
11,422.0,0.0,0.0,1,0,0
12,445.0,0.0,0.0,1,0,0
13,422.0,0.0,0.0,2,0,0
8,335.0,84.0,84.0,1,0,0
15,291.0,35.0,35.0,1,0,0
13,359.0,160.0,160.0,1,0,0
14,291.0,61.5,61.5,2,0,0
10,359.0,0.0,0.0,1,0,0
8,359.0,0.0,0.0,1,0,0
11,291.0,80.0,80.0,2,0,0
18,359.0,0.0,0.0,1,0,0
10,291.0,47.333333333333336,0.0,3,0,0
9,291.0,0.0,0.0,1,0,0
15,457.0,73.0,73.0,1,0,0
14,457.0,0.0,0.0,2,0,0
21,457.0,0.0,0.0,1,0,0
17,457.0,237.0,237.0,1,0,0
16,457.0,0.0,0.0,1,0,0
18,457.0,0.0,0.0,1,0,0
14,302.0,0.0,0.0,1,0,0
13,302.0,18.0,18.0,1,0,0
16,302.0,0.0,0.0,1,0,0
15,302.0,14.0,14.0,1,0,0
10,302.0,3.0,3.0,1,0,0
12,302.0,18.0,18.0,2,0,0
11,302.0,3.0,3.0,1,0,0
23,302.0,0.0,0.0,1,0,0
18,302.0,55.0,55.0,1,0,0
17,302.0,0.0,0.0,2,0,0
20,302.0,27.0,27.0,1,0,0
13,446.0,24.714285714285715,43.0,7,0,0
12,400.0,0.0,0.0,1,0,0
12,446.0,0.25,0.0,4,0,0
11,400.0,0.0,0.0,1,0,0
15,446.0,21.5,21.5,6,0,0
14,446.0,13.166666666666666,0.0,6,0,0
9,446.0,1.0,1.0,1,0,0
10,446.0,0.0,0.0,1,0,0
14,400.0,0.0,0.0,1,0,0
21,446.0,3.0,3.0,1,0,0
20,446.0,137.4,43.0,5,0,0
17,446.0,5.75,3.5,4,0,0
16,446.0,0.8571428571428571,0.0,7,0,0
19,446.0,299.0,299.0,2,0,0
18,446.0,0.0,0.0,1,0,0
