linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
100.00000000000126,100,12
32.734354755512996,33,1
29.209938597222113,29,1
100.00000000000125,100,53
100.0000000000013,100,22
98.09929331003632,98,1
96.3865936481586,96,1
100.00000000000131,100,21
100.00000000000135,100,5
100.00000000000134,100,15
100.00000000000115,100,7
23.20978667508629,23,1
100.00000000000114,100,42
100.00000000000118,100,8
0.31814623969752515,0,1
100.0000000000012,100,26
96.69724000521914,97,1
0.2182138309287326,0,1
91.62427381006113,92,1
100.00000000000122,100,14
100.00000000000104,100,26
100.00000000000102,100,21
16.107112291368388,16,1
100.00000000000107,100,23
80.07656525863183,80,1
100.0000000000011,100,20
95.73878005660364,96,1
0.06150697674418605,0,1
100.00000000000111,100,27
100.00000000000091,100,21
37.0436096178495,37,1
100.00000000000095,100,20
100.00000000000094,100,28
0.23388791853607918,0,1
100.00000000000098,100,36
99.08927796873836,99,1
100.000000000001,100,8
97.15032207771452,97,1
100.0000000000017,100,38
100.00000000000175,100,7
100.00000000000173,100,10
100.00000000000178,100,25
79.7989461837441,80,1
100.0000000000018,100,32
6.131603747643791,6,1
0.27282489776196894,0,1
100.00000000000159,100,1
100.00000000000162,100,42
79.29735601362692,79,1
100.00000000000166,100,13
100.00000000000165,100,5
100.00000000000169,100,13
0.02971013018998824,0,1
100.00000000000149,100,9
100.0000000000015,100,4
100.00000000000155,100,27
79.74389939069731,80,1
0.23427965469258968,0,1
100.00000000000153,100,16
0.21402487007962695,0,1
100.00000000000158,100,15
75.27264358003993,75,1
96.89323621796746,97,1
0.16967969782626535,0,1
100.00000000000138,100,3
80.0821682193612,80,1
100.00000000000139,100,21
100.00000000000142,100,12
100.00000000000146,100,20
100.00000000000145,100,26
100.00000000000036,100,16
100.00000000000038,100,10
0.3829958888893086,0,1
37.129410381815205,37,1
81.80036774397934,82,1
100.0000000000004,100,14
100.00000000000044,100,19
100.00000000000043,100,37
100.00000000000024,100,2
0.5163574781029049,1,1
100.00000000000023,100,23
100.00000000000027,100,12
55.51261908177021,56,1
0.22535159286834563,0,1
100.00000000000028,100,4
100.00000000000033,100,3
100.00000000000031,100,17
100.00000000000013,100,5
100.00000000000011,100,22
100.00000000000016,100,4
0.07249794921625674,0,1
0.446813355288839,0,1
100.00000000000017,100,16
100.0000000000002,100,23
100.0,100,141988
100.00000000000004,100,54
100.00000000000003,100,7157
100.00000000000007,100,15
0.12186199896641475,0,1
36.9322925570514,37,1
93.19336001650244,93,1
0.01606171910076587,0,1
75.67626076023038,76,1
5.899541663015563,6,1
100.0000000000008,100,20
0.43531094890510946,0,1
100.00000000000084,100,37
100.00000000000082,100,19
39.70900811155659,40,1
100.00000000000087,100,5
100.00000000000088,100,2
98.31086877322367,98,1
0.15826768693460744,0,1
100.00000000000068,100,15
100.00000000000071,100,4
100.00000000000075,100,19
0.3548272925618588,0,1
100.00000000000074,100,21
0.03758912158064931,0,1
100.00000000000078,100,9
0.04179998881100888,0,1
100.00000000000058,100,2
100.0000000000006,100,7
100.00000000000064,100,5
100.00000000000063,100,17
100.00000000000067,100,10
100.00000000000047,100,4
0.11744465342666847,0,1
100.00000000000048,100,30
100.00000000000051,100,18
0.2348977926643423,0,1
100.00000000000055,100,23
71.21607058595785,71,1
100.00000000000054,100,2
100.00000000000308,100,34
0.06762991312782458,0,1
86.81902204797296,87,1
100.00000000000307,100,23
1.1369735755867088,1,1
100.00000000000313,100,4
2.3077276985575517,2,1
100.00000000000317,100,35
100.00000000000315,100,31
100.00000000000297,100,2
100.00000000000296,100,12
100.000000000003,100,2
59.25134617252553,59,1
0.2760222475604131,0,1
85.57122708097573,86,1
0.10600277843547937,0,1
100.00000000000301,100,11
93.58415152909852,94,1
0.39824399399417304,0,1
100.00000000000284,100,4
100.00000000000288,100,13
82.9703448138898,83,1
1.310935250370408,1,1
100.00000000000287,100,27
0.42391537913463107,0,1
0.022285019219790377,0,1
0.0468464442654256,0,1
100.00000000000291,100,2
100.00000000000293,100,27
100.00000000000273,100,11
