timeBin,TAZ,avgWait,medianWait,numberOfPickups,avgPoolingDelay,numberOfPooledPickups
8,488.0,0.0,0.0,1,0,0
11,442.0,0.0,0.0,1,0,0
16,477.0,0.0,0.0,1,0,0
20,477.0,0.0,0.0,6,0,0
18,477.0,0.0,0.0,3,0,0
16,420.0,3.0,3.0,1,0,0
16,311.0,0.0,0.0,3,0,0
18,311.0,296.5,296.5,2,0,0
17,311.0,694.0,694.0,1,0,0
10,357.0,103.0,103.0,1,0,0
24,357.0,7.0,7.0,1,0,0
23,357.0,0.0,0.0,1,0,0
23,311.0,41.0,41.0,1,0,0
22,357.0,0.0,0.0,1,0,0
21,357.0,0.0,0.0,1,0,0
19,311.0,33.0,33.0,1,0,0
28,311.0,777.0,777.0,1,0,0
20,248.0,55.0,55.0,1,0,0
16,300.0,48.333333333333336,44.0,3,0,0
15,300.0,78.0,78.0,1,0,0
14,346.0,0.0,0.0,1,0,0
18,300.0,26.25,30.0,8,0,0
17,300.0,50.8,30.0,10,0,0
11,346.0,18.0,18.0,1,0,0
10,346.0,20.0,20.0,1,0,0
13,300.0,80.0,80.0,1,0,0
24,346.0,27.0,27.0,1,0,0
24,300.0,155.5,155.5,2,0,0
23,346.0,11.0,11.0,1,0,0
20,300.0,44.0,44.0,1,0,0
19,300.0,30.0,30.0,4,0,0
22,300.0,34.333333333333336,38.0,3,0,0
21,300.0,0.0,0.0,1,0,0
17,444.0,11.0,11.0,1,0,0
13,444.0,116.0,116.0,1,0,0
12,444.0,4.0,4.0,1,0,0
9,311.0,105.0,105.0,1,0,0
18,444.0,0.0,0.0,2,0,0
15,290.0,0.0,0.0,1,0,0
19,290.0,164.5,164.5,2,0,0
18,290.0,73.0,73.0,1,0,0
23,335.0,71.0,71.0,1,0,0
24,335.0,122.5,122.5,2,0,0
9,444.0,4.0,4.0,1,0,0
21,335.0,0.0,0.0,1,0,0
20,335.0,0.0,0.0,2,0,0
14,479.0,0.0,0.0,1,0,0
15,479.0,0.0,0.0,1,0,0
23,479.0,0.0,0.0,1,0,0
18,479.0,0.0,0.0,1,0,0
16,479.0,0.0,0.0,1,0,0
17,479.0,0.0,0.0,3,0,0
14,422.0,8.0,8.0,2,0,0
15,422.0,8.0,8.0,1,0,0
16,422.0,2.6666666666666665,0.0,3,0,0
17,422.0,18.666666666666668,28.0,3,0,0
13,422.0,0.0,0.0,1,0,0
8,335.0,84.0,84.0,1,0,0
18,422.0,12.0,8.0,3,0,0
20,422.0,8.0,8.0,1,0,0
18,359.0,219.0,219.0,1,0,0
16,359.0,0.0,0.0,1,0,0
15,359.0,0.0,0.0,1,0,0
12,457.0,0.0,0.0,1,0,0
21,457.0,27.0,27.0,1,0,0
20,457.0,0.0,0.0,1,0,0
17,457.0,0.0,0.0,1,0,0
16,457.0,1.0,1.0,2,0,0
19,457.0,0.0,0.0,1,0,0
18,457.0,0.0,0.0,1,0,0
16,302.0,18.0,18.0,1,0,0
24,446.0,0.0,0.0,6,0,0
27,446.0,0.0,0.0,1,0,0
22,302.0,45.0,45.0,2,0,0
21,302.0,32.0,32.0,1,0,0
24,302.0,107.0,107.0,3,0,0
18,302.0,9.5,9.5,2,0,0
17,302.0,12.0,18.0,3,0,0
20,302.0,18.0,18.0,2,0,0
19,302.0,32.0,32.0,1,0,0
13,400.0,147.0,147.0,1,0,0
13,446.0,0.0,0.0,1,0,0
12,446.0,1.0,1.0,2,0,0
12,400.0,0.0,0.0,1,0,0
15,446.0,0.0,0.0,3,0,0
14,446.0,0.0,0.0,1,0,0
17,400.0,64.0,64.0,2,0,0
8,446.0,0.0,0.0,1,0,0
16,400.0,0.0,0.0,2,0,0
11,446.0,0.0,0.0,2,0,0
15,400.0,19.0,19.0,1,0,0
21,400.0,0.0,0.0,1,0,0
21,446.0,159.85714285714286,1.0,7,0,0
20,446.0,25.8,43.0,5,0,0
19,400.0,239.66666666666666,0.0,3,0,0
23,446.0,204.66666666666666,2.0,3,0,0
17,446.0,0.0,0.0,1,0,0
16,446.0,0.0,0.0,1,0,0
19,446.0,132.2,43.0,5,0,0
18,446.0,14.142857142857142,0.0,7,0,0
15,375.0,0.0,0.0,3,0,0
16,375.0,0.0,0.0,3,0,0
17,375.0,14.25,10.0,4,0,0
18,375.0,0.0,0.0,1,0,0
19,375.0,0.0,0.0,2,0,0
20,375.0,17.5,17.5,2,0,0
17,473.0,27.0,27.0,1,0,0
19,409.0,0.0,0.0,1,0,0
18,409.0,0.0,0.0,2,0,0
17,409.0,0.0,0.0,1,0,0
21,409.0,0.0,0.0,1,0,0
15,364.0,0.0,0.0,1,0,0
16,364.0,0.0,0.0,1,0,0
17,364.0,20.0,20.0,1,0,0
18,364.0,45.0,45.0,2,0,0
7,375.0,0.0,0.0,4,0,0
11,375.0,0.0,0.0,2,0,0
12,375.0,0.0,0.0,1,0,0
15,409.0,0.0,0.0,1,0,0
20,353.0,0.0,0.0,1,0,0
14,353.0,3.0,3.0,1,0,0
24,353.0,0.0,0.0,1,0,0
23,353.0,0.0,0.0,2,0,0
22,353.0,4.0,4.0,1,0,0
19,377.0,364.0,0.0,4,0,0
19,331.0,2.0,2.0,1,0,0
20,331.0,2.0,2.0,1,0,0
22,377.0,224.0,224.0,1,0,0
15,331.0,45.0,45.0,1,0,0
23,377.0,135.0,135.0,1,0,0
24,377.0,293.3333333333333,219.5,6,0,0
13,377.0,0.0,0.0,1,0,0
15,377.0,0.0,0.0,1,0,0
16,377.0,0.0,0.0,1,0,0
24,331.0,31.5,42.0,4,0,0
17,377.0,562.0,562.0,1,0,0
21,331.0,42.0,42.0,1,0,0
18,377.0,306.0,306.0,2,0,0
22,331.0,21.0,21.0,2,0,0
19,320.0,0.0,0.0,2,0,0
20,320.0,1.0,1.0,1,0,0
17,320.0,0.0,0.0,4,0,0
18,320.0,40.5,40.5,2,0,0
15,320.0,0.0,0.0,1,0,0
16,320.0,0.0,0.0,1,0,0
13,320.0,37.0,37.0,2,0,0
14,320.0,0.0,0.0,2,0,0
23,320.0,1734.0,1734.0,2,0,0
24,320.0,114.0,114.0,1,0,0
21,320.0,104.0,104.0,1,0,0
22,320.0,0.0,0.0,2,0,0
19,464.0,0.0,0.0,1,0,0
17,464.0,25.0,25.0,1,0,0
13,464.0,669.0,669.0,1,0,0
24,464.0,0.0,0.0,1,0,0
25,464.0,28.0,28.0,1,0,0
21,464.0,25.0,25.0,1,0,0
18,355.0,43.0,43.0,1,0,0
16,355.0,0.0,0.0,1,0,0
8,464.0,16.0,16.0,1,0,0
24,355.0,0.0,0.0,1,0,0
22,355.0,0.0,0.0,1,0,0
21,355.0,0.0,0.0,2,0,0
19,355.0,0.0,0.0,2,0,0
17,442.0,0.0,0.0,1,0,0
15,488.0,0.0,0.0,1,0,0
19,442.0,0.0,0.0,3,0,0
15,442.0,0.0,0.0,1,0,0
14,442.0,0.0,0.0,2,0,0
20,488.0,0.0,0.0,1,0,0
19,488.0,0.0,0.0,4,0,0
23,442.0,0.0,0.0,1,0,0
18,488.0,0.0,0.0,5,0,0
24,439.0,16.571428571428573,0.0,7,0,0
20,439.0,137.0,0.0,3,0,0
21,439.0,51.375,0.0,8,0,0
22,439.0,0.0,0.0,1,0,0
23,439.0,0.0,0.0,1,0,0
16,439.0,0.0,0.0,3,0,0
17,285.0,22.0,22.0,1,0,0
17,439.0,0.0,0.0,1,0,0
15,285.0,0.0,0.0,2,0,0
18,439.0,58.0,58.0,2,0,0
19,439.0,0.0,0.0,3,0,0
21,285.0,210.0,210.0,1,0,0
16,383.0,0.0,0.0,1,0,0
17,383.0,2.0,2.0,1,0,0
19,383.0,2.0,2.0,1,0,0
21,417.0,0.0,0.0,1,0,0
14,274.0,0.0,0.0,1,0,0
16,319.0,14.666666666666666,0.0,3,0,0
17,372.0,0.0,0.0,3,0,0
18,372.0,83.5,83.5,2,0,0
18,319.0,99.0,99.0,1,0,0
17,319.0,99.0,99.0,2,0,0
19,372.0,0.0,0.0,2,0,0
22,372.0,0.0,0.0,2,0,0
23,372.0,124.0,124.0,1,0,0
23,470.0,654.0,654.0,1,0,0
24,319.0,1388.0,1388.0,1,0,0
23,319.0,684.0,684.0,1,0,0
24,470.0,361.5,361.5,2,0,0
21,470.0,274.0,274.0,2,0,0
19,470.0,144.0,144.0,1,0,0
20,319.0,100.5,100.5,2,0,0
19,319.0,0.0,0.0,1,0,0
20,470.0,214.5,147.5,4,0,0
14,383.0,0.0,0.0,1,0,0
17,470.0,17.0,17.0,1,0,0
22,319.0,86.33333333333333,11.0,3,0,0
15,383.0,7.5,7.5,2,0,0
21,319.0,334.0,334.0,1,0,0
15,417.0,0.0,0.0,1,0,0
13,417.0,0.0,0.0,1,0,0
28,470.0,175.0,175.0,1,0,0
17,417.0,14.666666666666666,13.0,3,0,0
25,470.0,135.5,175.0,4,0,0
16,417.0,6.5,6.5,2,0,0
26,470.0,175.0,175.0,1,0,0
22,361.0,0.0,0.0,1,0,0
21,361.0,36.0,36.0,1,0,0
19,361.0,155.0,155.0,2,0,0
18,361.0,809.0,809.0,1,0,0
17,361.0,51.5,51.5,2,0,0
16,361.0,36.0,36.0,1,0,0
16,470.0,0.0,0.0,1,0,0
23,274.0,38.333333333333336,0.0,3,0,0
24,274.0,88.0,88.0,2,0,0
14,372.0,35.0,35.0,1,0,0
15,372.0,149.0,149.0,1,0,0
16,274.0,0.0,0.0,1,0,0
22,274.0,0.0,0.0,1,0,0
20,274.0,115.0,115.0,2,0,0
19,350.0,41.0,41.0,1,0,0
21,396.0,13.5,13.5,2,0,0
20,396.0,0.0,0.0,1,0,0
13,361.0,43.0,43.0,1,0,0
17,287.0,0.0,0.0,1,0,0
20,419.0,0.0,0.0,1,0,0
23,374.0,16.0,16.0,1,0,0
18,419.0,0.0,0.0,1,0,0
22,419.0,0.0,0.0,1,0,0
14,374.0,32.0,32.0,1,0,0
18,374.0,41.0,41.0,1,0,0
19,374.0,32.0,32.0,1,0,0
10,419.0,0.0,0.0,1,0,0
21,408.0,0.0,0.0,2,0,0
22,363.0,11.0,11.0,1,0,0
20,408.0,61.5,61.5,2,0,0
19,408.0,12.333333333333334,0.0,3,0,0
18,408.0,36.75,0.0,8,0,0
25,408.0,0.0,0.0,1,0,0
24,408.0,3.75,4.0,4,0,0
23,408.0,0.5,0.5,2,0,0
21,461.0,0.0,0.0,4,0,0
22,461.0,0.0,0.0,6,0,0
19,461.0,0.5,0.5,2,0,0
20,461.0,12.5,12.5,2,0,0
17,461.0,0.0,0.0,1,0,0
11,374.0,3.0,3.0,1,0,0
18,461.0,2.0,1.0,3,0,0
13,408.0,0.0,0.0,1,0,0
17,408.0,10.666666666666666,16.0,3,0,0
15,408.0,25.0,25.0,2,0,0
23,461.0,0.0,0.0,5,0,0
14,408.0,75.0,75.0,1,0,0
24,461.0,75.9375,0.0,16,0,0
14,292.0,0.0,0.0,1,0,0
18,292.0,128.33333333333334,83.0,6,0,0
17,292.0,99.0,82.0,5,0,0
16,292.0,0.0,0.0,1,0,0
15,292.0,47.333333333333336,60.0,3,0,0
21,390.0,0.0,0.0,1,0,0
21,337.0,0.0,0.0,1,0,0
20,390.0,123.5,123.5,2,0,0
22,337.0,0.0,0.0,1,0,0
20,337.0,360.5,360.5,2,0,0
17,337.0,0.0,0.0,2,0,0
9,292.0,0.0,0.0,1,0,0
18,337.0,0.0,0.0,1,0,0
13,435.0,9.0,9.0,1,0,0
17,435.0,55.333333333333336,10.0,3,0,0
13,326.0,197.0,197.0,1,0,0
12,326.0,0.0,0.0,1,0,0
22,326.0,113.0,113.0,1,0,0
20,326.0,113.0,113.0,3,0,0
17,326.0,173.5,173.5,2,0,0
18,326.0,56.5,56.5,2,0,0
16,326.0,0.0,0.0,1,0,0
17,390.0,44.0,44.0,1,0,0
16,390.0,0.0,0.0,1,0,0
19,390.0,131.0,131.0,2,0,0
23,326.0,113.0,113.0,2,0,0
18,390.0,111.0,111.0,2,0,0
24,326.0,113.0,113.0,3,0,0
22,292.0,131.0,131.0,1,0,0
21,292.0,164.75,131.0,8,0,0
20,292.0,65.46153846153847,49.0,13,0,0
19,292.0,85.0,88.0,3,0,0
24,292.0,154.5,131.0,12,0,0
23,292.0,131.0,131.0,2,0,0
23,459.0,0.0,0.0,3,0,0
22,459.0,0.0,0.0,3,0,0
24,459.0,0.4,0.0,5,0,0
11,459.0,0.0,0.0,1,0,0
9,413.0,0.0,0.0,1,0,0
13,459.0,4.0,4.0,1,0,0
7,459.0,131.0,131.0,1,0,0
15,413.0,3.0,3.0,1,0,0
19,459.0,0.0,0.0,3,0,0
18,459.0,0.0,0.0,3,0,0
18,413.0,0.0,0.0,1,0,0
17,413.0,7.0,7.0,1,0,0
21,459.0,0.0,0.0,1,0,0
16,413.0,3.0,3.0,1,0,0
20,459.0,0.0,0.0,3,0,0
17,459.0,175.0,175.0,1,0,0
12,304.0,85.0,85.0,1,0,0
27,448.0,0.0,0.0,1,0,0
14,304.0,97.0,97.0,1,0,0
24,402.0,136.76923076923077,49.0,26,0,0
23,448.0,0.0,0.0,1,0,0
20,304.0,79.75,103.0,4,0,0
19,304.0,0.0,0.0,2,0,0
16,304.0,148.5,148.5,2,0,0
15,304.0,107.6,128.0,5,0,0
18,304.0,6.0,6.0,1,0,0
17,304.0,105.4,130.0,5,0,0
13,448.0,0.0,0.0,1,0,0
12,448.0,5.0,5.0,1,0,0
15,402.0,2.0,2.0,1,0,0
14,402.0,2.0,2.0,1,0,0
19,402.0,0.0,0.0,4,0,0
18,402.0,2.0,2.0,1,0,0
18,448.0,5.0,5.0,1,0,0
17,402.0,1.3333333333333333,2.0,3,0,0
21,448.0,0.0,0.0,1,0,0
16,402.0,0.0,0.0,1,0,0
23,402.0,209.5,117.0,10,0,0
14,448.0,0.0,0.0,1,0,0
22,402.0,116.6,117.0,5,0,0
21,402.0,138.125,115.0,16,0,0
16,448.0,0.0,0.0,1,0,0
20,402.0,0.0,0.0,6,0,0
19,283.0,158.33333333333334,117.0,3,0,0
18,283.0,0.0,0.0,2,0,0
23,283.0,117.0,117.0,1,0,0
21,283.0,0.0,0.0,1,0,0
11,328.0,0.0,0.0,1,0,0
22,426.0,0.0,0.0,1,0,0
24,426.0,22.0,22.0,3,0,0
20,328.0,34.0,34.0,1,0,0
18,328.0,0.0,0.0,1,0,0
24,328.0,214.0,214.0,1,0,0
21,328.0,95.0,95.0,2,0,0
22,328.0,92.25,65.5,4,0,0
18,426.0,0.0,0.0,2,0,0
20,426.0,0.0,0.0,1,0,0
21,426.0,22.0,22.0,1,0,0
14,426.0,0.0,0.0,1,0,0
15,426.0,0.0,0.0,1,0,0
16,426.0,0.0,0.0,1,0,0
17,426.0,0.0,0.0,1,0,0
18,370.0,5.5,5.5,2,0,0
19,370.0,0.0,0.0,1,0,0
20,370.0,0.0,0.0,3,0,0
21,370.0,0.0,0.0,6,0,0
22,370.0,28.571428571428573,40.0,7,0,0
23,370.0,26.666666666666668,40.0,6,0,0
24,370.0,33.333333333333336,40.0,6,0,0
8,306.0,19.0,19.0,1,0,0
18,306.0,542.0,542.0,1,0,0
20,306.0,14.0,14.0,2,0,0
22,306.0,292.5,292.5,2,0,0
17,370.0,0.0,0.0,2,0,0
14,404.0,0.0,0.0,1,0,0
18,310.0,43.0,43.0,1,0,0
18,247.0,2.0,2.0,1,0,0
17,247.0,203.5,203.5,2,0,0
18,454.0,3.5,3.5,2,0,0
17,454.0,22.0,22.0,1,0,0
19,247.0,15.5,15.5,2,0,0
22,247.0,2.0,2.0,1,0,0
11,247.0,29.0,29.0,1,0,0
20,454.0,7.0,7.0,1,0,0
13,247.0,29.0,29.0,1,0,0
16,247.0,232.0,232.0,1,0,0
15,247.0,0.0,0.0,1,0,0
24,345.0,0.0,0.0,1,0,0
16,489.0,0.0,0.0,1,0,0
15,489.0,0.0,0.0,1,0,0
22,489.0,0.0,0.0,1,0,0
16,334.0,0.0,0.0,1,0,0
22,334.0,0.0,0.0,1,0,0
23,334.0,0.0,0.0,2,0,0
20,334.0,87.0,87.0,1,0,0
21,334.0,0.0,0.0,2,0,0
19,334.0,54.5,54.5,2,0,0
15,432.0,0.0,0.0,2,0,0
16,432.0,0.0,0.0,1,0,0
17,432.0,0.0,0.0,1,0,0
14,478.0,0.0,0.0,1,0,0
18,432.0,8.5,8.5,2,0,0
12,432.0,0.0,0.0,1,0,0
14,432.0,0.0,0.0,7,0,0
16,323.0,0.0,0.0,2,0,0
