time,x,y,expectedMaximumUtility
23978.0,678932.9705187016,4820182.747775579,NaN
24088.0,686538.7787868246,4819765.556235762,NaN
25030.0,685835.7607000965,4819146.248423481,NaN
25599.0,685111.7600038933,4819420.765347912,NaN
25712.0,681035.4027391644,4824633.764066362,NaN
25685.0,678532.7201318203,4821087.970644068,NaN
25857.0,686916.4413352539,4820439.695033641,NaN
26071.0,686785.1813579041,4820234.904870502,NaN
26063.0,687155.8658549336,4823019.228100281,NaN
26084.0,685835.7607000965,4819146.248423481,NaN
26091.0,679182.3938214105,4819568.748950316,NaN
26120.0,681700.1773829623,4819440.969367791,NaN
26212.0,678532.7201318203,4821087.970644068,NaN
26120.0,681700.1773829623,4819440.969367791,NaN
26212.0,678532.7201318203,4821087.970644068,NaN
26212.0,678532.7201318203,4821087.970644068,NaN
26212.0,678532.7201318203,4821087.970644068,NaN
26243.0,678961.7867237206,4819763.383709328,NaN
26263.0,681700.1773829623,4819440.969367791,NaN
26294.0,678634.4380082865,4819578.959485991,NaN
26341.0,683957.3758131561,4821315.107646618,NaN
26418.0,682769.8049425252,4821283.760939345,NaN
26294.0,678634.4380082865,4819578.959485991,NaN
26294.0,678634.4380082865,4819578.959485991,NaN
26590.0,687155.8658549336,4823019.228100281,NaN
26600.0,685835.7607000965,4819146.248423481,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26643.0,678550.4004334029,4820273.292238198,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26647.0,681700.1773829623,4819440.969367791,NaN
26680.0,685251.249373564,4820866.449954784,NaN
26694.0,686785.1813579041,4820234.904870502,NaN
26764.0,680191.7161200659,4819128.917159656,NaN
26770.0,678961.7867237206,4819763.383709328,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26650.0,683050.0040793142,4823943.089879923,NaN
26618.0,687254.0434649674,4825583.856429558,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26790.0,681700.1773829623,4819440.969367791,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26643.0,678560.7237193172,4819952.518853205,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26841.0,682069.9116121556,4822881.778757034,NaN
26855.0,679635.5604789364,4819582.059135532,NaN
26764.0,680191.7161200659,4819128.917159656,NaN
26681.0,684381.2014009232,4820610.559831348,NaN
26869.0,680925.5512400477,4821447.924072482,NaN
26882.0,682191.6162833526,4819873.773560673,NaN
26911.0,686916.4413352539,4820439.695033641,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
26945.0,678874.4198006052,4822983.259052203,NaN
26992.0,678550.4004334029,4820273.292238198,NaN
26821.0,678634.4380082865,4819578.959485991,NaN
27053.0,683299.3399887367,4823055.669433862,NaN
27060.0,686890.7592208851,4819178.151777821,NaN
27060.0,686890.7592208851,4819178.151777821,NaN
27060.0,686890.7592208851,4819178.151777821,NaN
27060.0,686890.7592208851,4819178.151777821,NaN
27102.0,678532.7201318203,4821087.970644068,NaN
27102.0,682408.3946696047,4820876.531815402,NaN
27079.0,678961.7867237206,4819763.383709328,NaN
27094.0,678874.4198006052,4822983.259052203,NaN
27060.0,686890.7592208851,4819178.151777821,NaN
27115.0,678961.7867237206,4819763.383709328,NaN
26992.0,678550.4004334029,4820273.292238198,NaN
27125.0,687139.8524314816,4823828.786399714,NaN
27125.0,687139.8524314816,4823828.786399714,NaN
27125.0,687139.8524314816,4823828.786399714,NaN
27145.0,687254.0434649674,4825583.856429558,NaN
27125.0,687139.8524314816,4823828.786399714,NaN
27125.0,687139.8524314816,4823828.786399714,NaN
27145.0,679182.3938214105,4819568.748950316,NaN
27145.0,687254.0434649674,4825583.856429558,NaN
27170.0,678560.7237193172,4819952.518853205,NaN
27170.0,678560.7237193172,4819952.518853205,NaN
27170.0,678560.7237193172,4819952.518853205,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27191.0,680925.5512400477,4821447.924072482,NaN
27183.0,686287.7365356504,4824612.441144714,NaN
27207.0,685296.5727123538,4820176.381877345,NaN
27213.0,678869.4530816835,4823387.122197691,NaN
27213.0,678869.4530816835,4823387.122197691,NaN
27214.0,678560.7237193172,4819952.518853205,NaN
27214.0,678560.7237193172,4819952.518853205,NaN
27213.0,678869.4530816835,4823387.122197691,NaN
27170.0,678560.7237193172,4819952.518853205,NaN
27170.0,678560.7237193172,4819952.518853205,NaN
27266.0,678532.7201318203,4821087.970644068,NaN
27266.0,678532.7201318203,4821087.970644068,NaN
27254.0,678932.9705187016,4820182.747775579,NaN
27266.0,678532.7201318203,4821087.970644068,NaN
27266.0,678532.7201318203,4821087.970644068,NaN
27089.0,683968.5367970825,4827873.717328262,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27174.0,681700.1773829623,4819440.969367791,NaN
27104.0,678869.4530816835,4823387.122197691,NaN
27285.0,681500.5658504588,4822464.674804393,NaN
27291.0,680191.7161200659,4819128.917159656,NaN
27292.0,685288.3599605131,4823929.093882967,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27319.0,684962.2709484283,4825792.65476167,NaN
27337.0,678869.4530816835,4823387.122197691,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27317.0,681700.1773829623,4819440.969367791,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27266.0,678532.7201318203,4821087.970644068,NaN
27266.0,678532.7201318203,4821087.970644068,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678560.7237193172,4819952.518853205,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27368.0,678961.7867237206,4819763.383709328,NaN
27379.0,686538.7787868246,4819765.556235762,NaN
27399.0,678836.3404937158,4819560.309909762,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
27438.0,686916.4413352539,4820439.695033641,NaN
27441.0,681762.7014635168,4820665.786153483,NaN
27438.0,686916.4413352539,4820439.695033641,NaN
27455.0,681165.195787866,4820429.871889038,NaN
27451.0,685787.5423101468,4824094.179468105,NaN
27472.0,682769.8049425252,4821283.760939345,NaN
27348.0,678634.4380082865,4819578.959485991,NaN
